id,latitude,longitude,elevation,prominence
4781363,-24.4928,117.8625,974.94,424.02
4782476,-10.6339,37.7992,974.73,452.96
4782765,27.9958,-110.325,974.66,482.09
4784590,-16.2692,-50.6192,974.31,434.22
4785769,66.8831,92.7739,974.08,680.78
4786075,73.6872,-55.7725,974.02,729.98
4786079,54.4542,-3.2117,974.02,907.54
4790474,15.1158,-2.8931,973.17,484.65
4792549,68.9328,172.2583,972.76,771.59
4794433,-13.8944,-39.9597,972.39,427.02
4795485,12.6817,21.3728,972.2,360.28
4800508,41.6686,64.4961,971.23,694.86
4800498,10.9464,-10.9275,971.23,399.12
4804098,23.1825,112.5128,970.51,853.07
4804128,15.6786,78.7861,970.5,701.36
4804685,0.2969,26.4103,970.4,332.1
4807284,-14.2328,-169.4544,969.9,969.9
4809686,14.9278,75.965,969.45,339.11
4813719,66.4472,157.6117,968.66,614.98
4814183,14.2703,29.3847,968.58,425.45
4815251,53.9361,139.1022,968.37,693.28
4816090,76.4953,-19.0633,968.21,968.21
4819941,-17.9231,-57.5653,967.48,844.81
4820224,60.1139,163.475,967.44,827.14
4821976,-23.2783,-49.8264,967.12,390.64
4823343,13.4544,20.635,966.84,447.14
4823512,52.8933,172.9808,966.82,966.82
4823993,-32.5061,138.0081,966.73,556.67
4824558,-1.3614,11.5964,966.62,313.1
4828173,-0.2017,131.015,965.94,661.97
4829346,-24.3564,150.9395,965.73,615.99
4829568,52.445,140.0939,965.69,392.16
4831407,23.1911,116.1028,965.35,891.72
4832397,31.975,13.3197,965.18,395.04
4833667,-14.6747,39.7344,964.95,599.47
4833812,52.6431,140.5258,964.92,524.16
4834114,44.8061,73.0172,964.86,452.83
4835516,-16.8272,-151.4525,964.6,964.6
4842091,-32.8061,138.1647,963.34,472.26
4842181,67.1492,92.4695,963.32,722.98
4844572,42.8611,-72.1084,962.86,658.06
4845027,67.8658,159.3989,962.77,401.37
4845553,19.1764,74.8467,962.67,301.57
4846594,56.425,-6.0145,962.48,962.48
4847164,51.015,-67.9878,962.36,456.53
4849178,9.5808,25.3822,961.97,372.51
4849303,32.5331,-114.2343,961.95,708.96
4853432,65.9861,101.785,961.14,473.61
4858179,1.9119,13.2117,960.22,415.34
4858568,64.1597,152.64,960.15,535.64
4859678,25.5483,72.3561,959.94,813.0
4864033,18.7683,145.675,959.11,959.11
4865236,20.2389,75.0808,958.88,368.94
4865906,-23.7492,149.0519,958.75,605.44
4867834,3.1825,-59.1881,958.39,778.34
4874281,25.4417,62.5975,957.18,875.73
4874523,-10.5061,-138.6428,957.13,957.13
4875447,-13.8689,167.5086,956.96,956.96
4879257,79.5903,99.1492,956.23,956.23
4879442,47.9489,18.9492,956.19,728.52
4880306,58.235,-4.4111,956.03,814.39
4881613,-7.9858,-73.9047,955.8,702.12
4882375,18.3364,32.7403,955.64,525.59
4885291,22.4103,114.1247,955.12,925.76
4885591,-17.24,127.4103,955.05,375.3
4885928,10.7861,12.0839,954.99,499.25
4888405,50.4981,9.9364,954.54,588.38
4889043,65.2669,96.3822,954.41,366.25
4889332,28.6008,-10.355,954.35,407.28
4889488,21.1978,34.3503,954.33,375.63
4889591,81.6308,-91.4264,954.31,846.57
4893045,-3.8922,-38.72,953.67,825.99
4895728,-22.7653,116.8014,953.17,426.64
4897242,19.8544,84.9695,952.89,809.29
4898464,68.2208,13.5733,952.66,952.66
4898764,45.5572,127.8619,952.6,719.01
4899608,62.2261,166.0422,952.45,891.27
4900998,-17.3236,127.3839,952.2,343.5
4904368,65.0506,95.2589,951.59,555.63
4907380,67.7394,91.1489,950.99,497.91
4908583,-24.7686,117.7094,950.78,440.84
4908971,67.6483,147.87,950.7,835.36
4909311,28.2603,-110.3881,950.64,649.73
4909860,66.7608,158.9605,950.53,587.11
4912961,1.6078,12.8381,949.94,401.51
4916425,-11.4442,-47.3889,949.29,468.8
4917393,-25.8658,148.3628,949.11,416.49
4922583,52.235,-10.2542,948.14,925.94
4923420,11.6906,-10.5067,947.99,509.59
4923556,1.5447,13.2353,947.96,428.78
4927832,10.7294,-61.2433,947.18,947.18
4931031,65.8964,-23.1339,946.58,403.92
4931862,-8.3114,-38.7886,946.41,421.37
4932760,11.4731,19.1722,946.25,434.86
4933688,66.015,93.3289,946.09,455.01
4935449,48.2183,134.782,945.77,875.39
4942856,-37.5339,175.7419,944.37,569.09
4946865,-15.8719,-57.2175,943.65,659.18
4952366,-10.6475,39.0856,942.62,562.23
4952825,46.6536,134.1322,942.53,859.78
4953228,66.7311,109.39,942.46,518.99
4957488,67.2922,148.0478,941.67,408.82
4957925,67.08,101.6522,941.58,394.49
4958031,62.0822,165.9433,941.56,422.01
4966234,66.0403,-171.1756,940.03,664.52
4968135,64.095,153.6333,939.69,614.14
4975028,-17.3211,125.5608,938.37,609.29
4975686,-12.3719,-46.4267,938.24,330.42
4978515,65.1858,153.2822,937.71,531.23
4980148,-15.8731,-46.2344,937.39,322.18
4980540,15.6289,78.9953,937.31,567.77
4981097,-3.9103,26.2767,937.2,356.46
4981713,22.5822,114.2147,937.09,881.78
4982139,46.2489,-74.5594,937.01,538.44
4982120,67.7183,90.5506,937.01,429.76
4982653,52.1186,-65.8342,936.92,330.04
4984608,69.8114,142.3678,936.56,501.03
4985191,38.5003,125.2639,936.45,869.51
4865621,57.2072,-6.2233,935.87,935.87
4990476,10.7394,-61.4106,935.45,520.3
4992548,-18.72,44.9525,935.06,660.29
4995083,8.7561,7.5031,934.59,364.92
4995942,10.3519,125.6414,934.44,934.44
4996753,-16.0264,-40.5903,934.28,473.55
5001114,27.4142,-114.275,933.46,893.41
5001844,53.08,70.1889,933.32,576.77
5002968,66.1136,94.1033,933.12,332.34
5005622,-33.4261,138.9742,932.64,448.22
5009510,9.0825,7.5364,931.9,307.96
5013974,19.5981,82.145,931.07,317.41
5015160,35.7812,-84.9785,930.86,494.69
5016970,2.6378,-69.2497,930.53,749.6
5017291,-17.3483,125.3819,930.46,515.92
5017512,53.8758,-66.0525,930.42,427.77
5017521,3.9725,-58.865,930.42,825.57
5017792,65.1517,153.7789,930.37,543.38
5019683,-0.3731,11.5869,930.03,376.36
5021514,2.2086,-68.2233,929.7,583.5
5022763,53.78,137.3814,929.47,832.05
5022890,65.9794,157.4256,929.45,489.58
5023109,66.4731,93.0778,929.41,449.44
5024050,-15.4942,-56.9117,929.24,369.47
5024335,66.1981,93.7956,929.19,331.74
5025211,20.9961,34.3242,929.03,384.98
5025506,-10.0622,-39.5083,928.99,439.32
5033894,38.1047,125.7056,927.43,805.46
5034698,23.1233,33.8106,927.26,443.53
5036443,-0.4356,11.1583,926.95,374.93
5037044,-10.6911,38.8194,926.83,541.97
5038474,-15.4439,-52.4383,926.55,492.85
5040982,71.9039,-80.3242,926.09,542.23
5041924,25.5661,62.3114,925.91,807.86
5042564,20.1336,82.7656,925.79,657.75
5042791,58.4131,-4.6083,925.75,770.52
5043279,3.5106,41.0047,925.66,304.14
5043825,-24.51,151.275,925.55,425.61
5044150,-3.3144,11.1528,925.48,761.5
5045262,40.7856,27.2967,925.27,772.88
5046300,20.7606,34.3075,925.08,376.74
5048552,46.6067,-70.4169,924.67,537.09
5050173,19.8075,81.1192,924.37,384.86
5050285,22.2492,113.92,924.34,924.34
5052125,66.9631,108.4183,924.01,437.34
5052585,38.5756,-6.0678,923.91,391.17
5056087,22.8903,86.2192,923.25,660.9
5058401,52.9672,-6.4644,922.84,847.03
5059419,74.5081,-56.9867,922.64,922.64
5060590,51.14,-66.6094,922.42,387.84
5062282,-10.1039,39.1903,922.11,504.2
5064825,48.2822,117.0939,921.65,305.48
5068108,65.9439,-172.0972,921.07,607.77
5068624,-3.2886,-41.1714,920.98,453.01
5068764,-10.6578,38.0539,920.96,442.5
5069795,-10.2186,-39.4456,920.77,369.08
5073207,0.4736,10.4519,920.15,327.44
5073690,-14.7986,-60.4753,920.05,337.33
5074828,1.2725,-58.2281,919.85,493.59
5075453,22.8689,2.2547,919.74,441.91
5075531,36.4283,40.3031,919.72,510.21
5075777,-4.1075,-39.9842,919.67,676.42
5077109,1.4992,-60.1106,919.43,706.82
5077843,66.945,105.8606,919.28,397.02
5078535,64.54,175.4472,919.17,620.09
5084046,23.1306,82.472,918.16,401.47
5084131,-0.3772,11.0258,918.15,469.5
5086377,22.8647,85.6142,917.72,342.79
5087672,51.4611,-66.5025,917.48,355.09
5088471,0.5636,10.2872,917.34,343.81
5088549,66.1239,102.9511,917.33,334.92
5090852,57.8469,-115.9186,916.91,331.45
5091059,58.4228,104.8355,916.87,471.31
5092127,-23.5297,147.2928,916.69,469.98
5092258,58.9644,164.2997,916.67,916.67
5093323,21.1858,76.6353,916.47,415.7
5093531,-10.1981,38.7108,916.43,442.97
5095112,58.2989,104.6683,916.14,300.23
5095511,65.4075,153.5911,916.06,392.45
5095608,11.11,29.7533,916.05,363.31
5095811,65.5533,94.0317,916.01,330.48
5097583,-4.645,55.4392,915.68,915.68
5098535,1.5797,7.3819,915.5,915.5
5098843,46.9944,4.0372,915.44,564.96
5099445,37.2478,121.7711,915.32,877.16
5100903,7.0994,5.0825,915.05,596.11
5101607,60.3908,164.8128,914.92,649.9
5101778,1.6311,-60.4511,914.88,800.32
5102175,2.6656,-56.0897,914.81,638.62
5102502,15.1508,78.7414,914.75,408.37
5104336,7.8483,0.6253,914.41,375.33
5105574,52.3661,-8.1792,914.18,818.82
5106379,0.7422,10.3247,914.03,338.77
5111677,9.6119,25.6208,913.01,370.2
5111948,11.2328,29.4869,912.96,326.21
5112135,60.1639,169.9511,912.92,819.35
5112349,16.0625,79.0933,912.89,327.38
5113075,-15.8892,-55.4464,912.75,414.62
5114480,22.6511,-12.5744,912.48,599.01
5119439,2.7403,41.8303,911.56,490.4
5119955,66.1739,-22.2894,911.46,493.49
5123385,8.2644,-13.1211,910.81,890.17
5124501,51.7156,-68.875,910.62,370.31
5125048,39.4633,-31.22,910.51,910.51
5127357,65.8167,92.4872,910.09,607.02
5129549,21.4678,6.5622,909.69,304.17
5131039,9.4839,-7.1508,909.41,477.0
5135801,69.9661,109.6094,908.51,678.51
5137186,-24.9944,120.4911,908.25,313.08
5137256,11.2703,-11.1322,908.24,410.82
5140687,48.4192,-67.7989,907.61,719.96
5144590,30.6542,34.0283,906.87,660.4
5152182,65.7531,-171.5945,905.51,402.69
5154146,53.1464,129.0933,905.15,519.15
5155563,-7.5561,14.0608,904.91,318.34
5156087,-40.3022,-9.9633,904.81,904.81
5160751,66.6928,104.8972,903.98,437.43
5162436,-6.4025,-50.3325,903.67,629.71
5163711,31.9697,113.813,903.43,721.41
5164816,52.7569,-67.265,903.21,300.44
5167010,66.4142,92.0117,902.8,350.12
5167920,-11.08,38.1581,902.64,581.83
5168699,65.6589,-22.3472,902.49,468.81
5168865,66.5275,92.4378,902.46,434.67
5174201,72.6997,-84.2767,901.48,602.07
5176057,66.5042,158.3267,901.14,475.66
5176352,-33.6553,-78.8492,901.09,901.09
5177511,31.8269,113.9275,900.87,730.98
5177711,63.1275,97.7889,900.83,510.87
5178219,59.2919,148.5225,900.73,742.46
5179734,-9.5914,119.2742,900.46,463.08
5181088,-9.7069,-39.6442,900.22,395.36
5182573,53.8639,-65.645,899.95,418.1
5183791,37.3158,-8.5964,899.72,740.17
5184551,0.6856,11.2878,899.58,363.43
5185693,65.7189,152.4955,899.38,567.19
5190203,63.2939,100.9128,898.56,543.91
5193036,-12.5675,-47.0608,898.04,378.04
5193843,67.1011,158.3833,897.9,478.95
5194143,11.4325,-10.7364,897.84,303.98
5203539,51.2164,73.2875,896.12,366.38
5204827,-16.4314,-51.2019,895.89,335.96
5205062,-17.0753,-59.5661,895.84,628.63
5205448,65.6958,93.8628,895.78,301.16
5206562,55.3339,-67.7044,895.57,359.79
5206661,57.3661,103.6175,895.56,469.87
5215292,-0.5264,10.8756,893.99,439.03
5219918,-79.5661,-45.6133,893.15,787.37
5221833,-57.805,-26.4875,892.82,892.82
5221833,-57.805,-26.4875,892.82,892.82
5226801,54.7028,-2.4861,891.94,648.66
5227276,13.2286,20.8294,891.85,316.67
5229723,22.5525,20.4881,891.41,302.65
5230006,14.3228,28.4808,891.36,312.92
5233030,-17.3175,-46.0689,890.8,328.3
5240077,-36.54,175.4019,889.51,763.17
5241650,40.9306,120.7053,889.22,717.2
5242751,58.6331,105.3033,889.02,328.72
5242989,10.3608,11.5147,888.98,532.76
5243459,-16.2439,-62.6228,888.9,573.31
5247087,-2.5569,150.1572,888.24,888.24
5251092,20.795,33.4681,887.54,546.43
5252783,-18.7,169.0675,887.23,887.23
5255616,8.0114,0.4253,886.7,548.21
5256145,60.2961,-117.075,886.6,510.75
5256788,-8.9061,-139.5236,886.48,886.48
5258815,55.4933,-112.1467,886.11,332.3
5259002,-15.2444,-56.775,886.08,446.82
5259738,-26.7331,152.5853,885.96,491.6
5263145,-23.3319,129.3647,885.34,395.34
5264368,21.2561,34.0481,885.11,301.42
5267170,50.2322,8.4575,884.61,672.05
5269627,26.4844,74.5878,884.17,420.35
5270138,-4.4144,12.7642,884.08,573.0
5271150,64.0131,96.9939,883.9,495.16
5271279,46.4322,-74.1994,883.87,383.02
5274468,-12.9522,38.9394,883.3,383.73
5275027,66.4339,105.3717,883.2,406.3
5276979,67.0194,156.6306,882.84,631.55
5278625,8.3486,0.6011,882.53,360.74
5278941,55.3717,90.2364,882.46,424.78
5279008,-5.3231,-40.0269,882.45,427.3
5281186,1.8114,-58.3964,882.08,632.1
5281531,16.2422,78.6947,882.01,425.93
5282322,51.8839,-3.4367,881.87,667.04
5283274,57.1594,102.6414,881.7,337.14
5287714,63.7225,104.5411,880.89,506.34
5288741,-12.1392,-46.9986,880.71,462.61
5291277,-43.9092,-67.9156,880.25,498.35
5291402,-43.7775,-68.3242,880.22,465.35
5291873,32.6389,21.84,880.13,769.96
5291968,53.9144,-62.0042,880.12,411.38
5294621,11.7581,-9.9439,879.64,465.04
5294780,9.3428,-7.7367,879.62,393.57
5298194,65.9822,103.3189,878.98,368.52
5301472,66.4453,102.7428,878.39,384.48
5302940,29.0775,-3.8947,878.12,336.54
5304271,-0.1222,-67.9025,877.87,774.43
5305410,45.1092,131.3539,877.66,599.26
5308369,6.3689,99.8186,877.14,877.14
5309298,-9.9608,-39.8011,876.97,370.43
5311277,22.4117,75.6736,876.6,405.03
5311977,28.7217,15.3544,876.47,334.22
5317657,10.7006,18.9233,875.45,436.54
5318363,63.1706,100.2839,875.33,472.69
5319172,57.4211,-113.6067,875.18,371.68
5319236,52.0697,140.8405,875.17,524.13
5320101,62.2967,-7.0128,875.02,875.02
5329463,11.0422,-9.775,873.35,461.28
5329484,8.6339,20.0811,873.35,382.77
5330347,-6.4517,-38.6272,873.2,584.61
5330455,65.9814,-126.8367,873.18,687.83
5331164,-1.3967,10.5083,873.05,722.98
5334446,0.8603,11.9297,872.47,339.65
5334455,8.1817,0.4456,872.47,358.12
5334878,1.6022,-58.335,872.39,527.74
5335464,1.1364,-57.8561,872.3,363.53
5336706,50.2256,126.5097,872.07,466.34
5337842,20.6244,33.0594,871.87,473.06
5340096,60.5022,162.3644,871.46,588.16
5340939,55.7083,92.6958,871.32,327.65
5348882,-37.8489,77.5483,869.9,869.9
5353280,64.1733,-157.8878,869.15,688.2
5353612,-16.4094,-62.0669,869.09,374.79
5354975,-10.625,-43.375,868.84,353.37
5355399,65.1092,90.7578,868.77,476.93
5355678,69.2422,-121.5383,868.72,579.51
5355906,55.6258,-5.1917,868.68,868.68
5356495,65.4283,-161.2328,868.59,707.58
5357378,-7.1219,128.6733,868.42,868.42
5365227,66.8711,104.3978,867.06,435.32
5371656,-9.5922,-39.9903,865.89,418.08
5371963,63.8897,-159.9244,865.84,611.83
5372773,-6.6047,-37.9719,865.69,531.93
5374422,31.2208,114.1847,865.39,741.1
5375681,63.5175,97.2383,865.16,527.75
5379842,62.6494,-66.775,864.42,693.62
5382778,63.5256,96.7006,863.89,504.18
5382891,65.5364,-167.1461,863.87,741.74
5383260,-13.1172,39.1539,863.8,356.98
5384352,56.9097,101.6767,863.61,359.88
5387378,67.2789,173.0461,863.06,334.82
5387664,11.0708,-10.0458,863.01,432.65
5390104,32.3497,-113.8248,862.58,558.7
5391529,66.65,106.2167,862.34,332.36
5395417,2.5675,-55.8067,861.66,476.85
5395729,1.5683,-58.1878,861.6,320.44
5399314,-0.6425,-90.3258,860.98,860.98
5400329,21.7081,14.2475,860.79,353.32
5403468,58.875,93.8797,860.23,431.56
5403979,26.7614,3.6472,860.14,504.94
5406089,35.3339,39.2208,859.78,393.4
5407263,65.9086,-21.3678,859.57,538.0
5409872,0.5042,25.9967,859.12,332.76
5411652,-7.1983,-38.5981,858.8,378.53
5413216,67.3514,91.5661,858.52,594.37
5413675,51.27,8.5897,858.44,571.6
5415244,-10.7467,-39.8433,858.16,433.64
5415864,-9.5392,-41.92,858.05,404.48
5419477,64.1933,96.825,857.41,374.44
5419558,12.1706,-71.3864,857.4,821.72
5421444,9.2442,1.2058,857.08,428.33
5425164,0.7053,26.1778,856.44,345.04
5425638,0.9225,97.7103,856.35,856.35
5426208,3.0219,-56.6789,856.24,582.0
5426179,64.9369,91.5461,856.24,431.39
5426257,66.6572,156.805,856.23,545.24
5429964,46.1381,131.8267,855.58,632.04
5432701,18.5669,33.0475,855.12,362.92
5433580,8.7008,0.7517,854.97,365.05
5434481,78.7144,103.8142,854.82,854.82
5437624,9.9672,98.2003,854.27,854.27
5441571,-17.4622,45.7006,853.57,478.86
5442868,19.6942,145.405,853.36,853.36
5444867,65.5669,104.0361,852.98,345.44
5446856,-0.8139,10.9375,852.64,431.63
5447116,33.1383,139.7625,852.59,852.59
5448270,31.7058,114.3264,852.38,700.31
5449946,-4.5753,12.9611,852.09,356.25
5452828,-9.1297,-37.7678,851.59,386.23
5455907,-46.0975,50.21,851.02,851.02
5456537,54.9331,-62.2819,850.92,379.42
5457535,-16.1842,-51.2633,850.74,314.47
5467486,26.6261,3.7183,848.98,315.54
5467892,-11.6939,-47.7019,848.9,465.85
5470383,-7.9517,-14.3431,848.48,848.48
5471846,0.6894,11.9608,848.23,322.03
5472992,-20.6964,-56.8911,848.01,533.6
5475253,9.4689,-6.8308,847.62,358.2
5476983,54.1803,-5.9208,847.31,822.31
5477278,64.3906,103.3967,847.26,400.14
5481709,66.6347,105.5789,846.5,360.99
5483445,6.2503,-0.5758,846.2,619.6
5484258,12.0133,125.1053,846.08,620.59
5485689,32.5896,-113.6478,845.82,652.58
5485770,63.4028,103.7717,845.82,534.4
5495568,62.6181,165.4311,844.16,477.86
5495857,-37.0481,175.6622,844.1,707.49
5497804,-1.0353,-53.9008,843.75,506.71
5498087,11.1442,19.0375,843.7,363.77
5499027,9.8472,-6.9917,843.55,352.21
5500737,49.22,15.3408,843.26,306.98
5503285,25.8033,16.6683,842.82,303.15
5504403,-22.7853,130.5139,842.63,314.62
5505653,-20.1842,169.7903,842.43,842.43
5505956,-45.5231,-68.4258,842.38,441.27
5506892,11.1192,98.7889,842.22,704.6
5507430,46.3297,131.2878,842.13,577.6
5507907,53.4169,-102.3058,842.04,351.37
5508981,54.81,-61.7194,841.86,422.74
5512999,55.1392,-4.4683,841.16,703.08
5514155,61.9836,-119.8567,840.94,609.77
5515595,-16.8433,178.7478,840.68,611.09
5516015,-4.9058,13.455,840.61,496.42
5516286,-6.9989,-38.2314,840.56,445.6
5516321,41.6428,121.6781,840.56,653.95
5517283,-43.6619,-67.7067,840.39,506.65
5518379,-4.4556,13.6936,840.19,396.97
5522516,51.4692,-100.7208,839.48,394.72
5522792,56.3656,102.075,839.43,380.93
5523483,61.9381,96.4228,839.31,403.6
5523903,-25.4933,131.8958,839.23,310.33
5524644,6.8975,-64.1553,839.11,567.99
5524595,35.1671,-93.6447,839.11,651.05
5524701,-37.1242,175.6886,839.1,306.52
5525951,63.6014,95.91,838.88,428.22
5527084,18.9394,1.0286,838.68,315.76
5529021,55.4983,-3.3528,838.35,651.83
5530355,-6.0542,-50.1775,838.13,400.67
5530951,-32.7419,138.8078,838.03,317.31
5532220,14.6125,74.495,837.79,459.13
5537228,52.7156,-101.4542,836.93,375.23
5537224,-19.3025,-60.645,836.93,538.11
5545335,12.1622,-61.675,835.53,835.53
5548199,-0.2333,13.3069,835.04,309.11
5549862,-63.2678,-56.1322,834.76,834.76
5554427,-4.3853,-41.4258,833.96,481.25
5557148,48.2208,132.6064,833.49,751.49
5558272,46.5383,133.4203,833.3,718.83
5559802,2.2611,-56.1294,833.03,453.01
5563621,-8.2456,13.8708,832.41,453.34
5564226,-42.2556,-74.1069,832.31,311.9
5564984,-9.3578,-39.6708,832.16,358.79
5566484,3.5436,-53.5742,831.92,648.27
5571726,54.2569,102.7289,831.02,314.33
5572147,50.4878,-67.3361,830.94,315.93
5576174,36.7806,12.0047,830.26,830.26
5576661,-12.8125,-39.5008,830.18,480.65
5578298,-19.3736,145.4855,829.89,356.1
5580754,42.3144,121.4469,829.45,418.75
5581609,69.5325,105.7739,829.3,327.27
5582170,-25.9028,-56.1594,829.2,564.9
5586534,62.2739,-66.5289,828.45,506.99
5590765,77.7169,-20.3225,827.72,791.67
5596876,-9.0278,37.8547,826.66,416.91
5601957,64.4481,-157.2983,825.77,442.16
5605386,-5.9781,-39.5322,825.18,443.23
5609915,63.8703,101.7939,824.41,416.1
5615741,2.8664,-58.3583,823.44,565.62
5615995,64.1925,102.6,823.39,365.02
5618680,49.7319,7.0961,822.94,574.69
5621094,51.0492,125.2381,822.53,313.77
5621290,67.0478,173.24,822.5,335.78
5621316,55.6872,91.9464,822.49,444.36
5622763,3.0225,-53.0839,822.24,632.84
5622945,1.4569,-72.8978,822.21,542.92
5624381,-11.6458,166.8864,821.97,821.97
5624624,65.2378,106.7211,821.93,369.56
5625422,63.4028,96.1878,821.8,301.55
5630285,65.7647,-164.5933,820.99,579.32
5630570,46.5883,130.9114,820.94,437.97
5630602,36.9061,26.0267,820.93,820.93
5631104,49.8183,79.6611,820.85,411.62
5632436,-22.855,148.22,820.63,485.61
5633213,-7.4331,-50.6842,820.52,540.81
5634695,23.6767,81.0336,820.25,341.5
5638445,41.7155,-75.5609,819.61,401.12
5638678,-72.2389,-99.0633,819.58,785.77
5639864,18.9506,121.9336,819.36,819.36
5644033,34.6743,-94.3294,818.69,592.23
5644669,59.1622,134.3883,818.59,403.39
5644982,-20.4044,57.4094,818.54,818.54
5647125,-7.8925,129.7647,818.18,818.18
5648452,-7.1647,13.7636,817.96,319.96
5649988,65.6903,-174.27,817.69,674.06
5651141,25.5211,33.0236,817.49,538.52
5652482,27.7717,3.7511,817.25,368.19
5653756,22.1692,34.0244,817.03,455.87
5657443,-13.7733,143.3217,816.39,678.71
5659876,21.9792,84.6153,815.97,544.85
5662890,22.4633,73.5158,815.44,690.07
5663753,65.7828,103.7978,815.3,302.22
5667642,21.2458,32.8408,814.63,300.48
5667944,65.7644,-177.5217,814.58,638.03
5668199,55.4783,-2.1475,814.54,556.42
5671314,9.1078,-6.8475,814.01,336.81
5671508,50.5322,-67.7175,813.98,333.94
5674543,-16.175,125.8181,813.5,347.3
5675708,60.6131,-119.9311,813.29,353.3
5677136,-14.6125,-58.7797,813.05,423.55
5678691,20.2,33.6089,812.77,449.15
5679092,-11.7994,-43.6772,812.71,317.98
5679817,34.9633,-94.3753,812.6,578.82
5680486,-15.9725,-5.7003,812.49,812.49
5683848,-20.2481,148.5569,811.93,786.14
5685057,60.1017,95.7228,811.72,323.64
5685908,5.0481,118.7564,811.58,765.6
5686162,-1.2425,12.3169,811.53,353.19
5688183,2.7286,-55.0481,811.19,430.74
5689860,53.6372,-9.8303,810.91,777.43
5697441,-10.3861,165.8042,809.62,809.62
5699088,-22.7417,148.0983,809.35,435.29
5699876,61.325,95.1017,809.22,442.11
5700170,41.8014,121.2675,809.17,519.54
5700328,-48.9994,-70.0817,809.15,454.4
5700576,48.8328,-58.4844,809.11,809.11
5701735,47.3781,-66.8758,808.92,609.69
5701816,68.0753,24.0539,808.91,516.25
5702712,6.4481,-0.4244,808.76,512.88
5702790,2.3294,-55.6803,808.74,398.32
5704317,59.2506,-161.5483,808.48,697.59
5705691,-12.6336,39.4611,808.26,418.97
5707717,11.5325,-9.5667,807.92,411.11
5707977,63.3119,93.6961,807.88,347.93
5713369,9.6403,1.2247,806.99,394.48
5714838,-19.1181,177.9817,806.74,806.74
5715031,-1.9403,10.3442,806.71,642.88
5717618,18.4658,1.2361,806.28,306.88
5717737,5.9975,120.9625,806.26,806.26
5718688,12.4208,33.3214,806.11,344.38
5719540,66.1006,-173.0117,805.96,663.95
5724041,18.6808,10.4303,805.2,334.17
5726336,7.1328,-1.8861,804.82,491.02
5735090,8.2942,0.905,803.34,361.44
5737722,20.5711,-12.8089,802.89,486.11
5738254,65.4342,92.0894,802.81,350.61
5739077,63.0186,102.9745,802.67,428.21
5740393,49.5942,-57.7842,802.45,696.46
5743395,54.0131,-9.3683,801.94,764.76
5748365,13.2694,101.0519,801.12,717.9
5752223,65.615,105.5167,800.47,364.8
5752683,34.6864,-94.048,800.4,370.03
5754813,58.6478,-117.4969,800.04,399.09
5754844,-32.2758,138.8261,800.03,315.29
5757119,10.24,-9.5361,799.66,376.97
5757120,54.7286,-59.4794,799.66,513.08
5757637,7.4569,-63.3842,799.58,500.05
5760175,79.0128,99.0292,799.16,574.89
5762481,48.5264,128.8828,798.78,352.08
5764848,79.8264,23.8258,798.38,798.38
5765671,12.2339,-8.7553,798.25,433.4
5766756,3.5294,-53.8906,798.06,623.78
5772630,-11.3511,154.2275,797.09,797.09
5772958,39.4435,-78.3468,797.05,463.3
5773103,46.3483,131.6133,797.02,430.8
5773616,50.4764,-71.0075,796.94,300.8
5774967,-17.1997,-60.6456,796.72,464.74
5775249,58.6311,94.1339,796.68,304.14
5781576,-4.8181,13.0719,795.65,316.82
5783481,63.6053,93.3911,795.34,393.55
5784551,-16.1589,38.4294,795.16,556.04
5789110,-13.2942,-49.3128,794.42,394.9
5789649,7.2592,-61.9069,794.33,574.77
5790401,49.6897,-57.7378,794.22,321.84
5794517,55.6453,-61.6967,793.53,525.2
5796282,18.19,-78.0036,793.23,510.22
5798125,57.9636,-6.8125,792.93,792.93
5798914,17.3133,80.5717,792.8,634.59
5802011,52.6181,-6.78,792.28,725.61
5803833,48.5272,129.8372,791.98,307.48
5804291,-4.2544,13.495,791.9,452.53
5807019,-5.0686,-39.2669,791.45,508.14
5807112,7.6672,5.7456,791.44,425.15
5807850,61.9536,-161.2,791.32,668.11
5810622,63.7781,101.4283,790.85,304.8
5811089,61.4047,95.6906,790.77,352.03
5813632,42.4269,121.0758,790.33,369.91
5815810,50.5169,9.2389,789.97,421.42
5817073,55.5433,-61.4886,789.75,542.09
5819118,63.8253,102.315,789.42,330.63
5819865,-54.7908,-64.4767,789.3,789.3
5822522,14.9239,-3.3961,788.87,358.73
5822684,-73.5142,-77.7767,788.83,327.65
5824957,-72.1308,-100.52,788.45,319.68
5826000,66.5608,103.7811,788.28,318.99
5826646,-6.4072,-39.7711,788.17,355.65
5828244,41.3195,-76.5546,787.91,428.55
5828632,22.0425,33.6058,787.84,359.61
5829621,52.2461,-7.5367,787.68,675.58
5831394,-12.5678,-39.8581,787.39,532.78
5832008,41.9056,-77.7028,787.3,308.76
5832647,-22.5433,150.2925,787.19,762.32
5832915,63.6831,93.1222,787.15,336.55
5836353,16.355,145.6564,786.61,786.61
5837303,65.2975,91.3411,786.45,350.35
5838142,-4.8392,-38.755,786.31,596.8
5838622,-27.2958,152.7514,786.23,640.81
5841564,28.9842,-3.3714,785.74,329.53
5844095,55.7858,-62.5428,785.32,376.14
5845639,37.215,121.0572,785.08,676.49
5846044,63.6306,94.7356,785.0,389.17
5848607,-13.4297,-49.2717,784.58,370.47
