observer_summit_id,observer_latitude,observer_longitude,observer_elevation,target_summit_id,target_latitude,target_longitude,target_elevation,distance,contrast
47534,41.0808,77.6895,5715.79,37355,36.6725,78.0164,5797.67,490995,0.0207
47534,41.0808,77.6895,5715.79,43663,36.7328,77.91,5744.99,483851,0.0221
56919,40.9639,77.472,5653.71,2824,36.6892,77.7342,6436.98,475866,0.0282
56919,40.9639,77.472,5653.71,5589,36.5378,76.5786,6277.34,498211,0.0225
56919,40.9639,77.472,5653.71,7798,36.6761,78.3578,6201.24,482909,0.0271
56919,40.9639,77.472,5653.71,10034,36.6675,78.3917,6145.69,484328,0.0264
56919,40.9639,77.472,5653.71,12602,36.6097,76.7411,6092.83,488285,0.024
56919,40.9639,77.472,5653.71,15546,36.6497,78.0708,6044.48,482510,0.0251
56919,40.9639,77.472,5653.71,22809,36.6508,78.1042,5946.54,482708,0.0247
56919,40.9639,77.472,5653.71,23732,36.6681,76.8481,5935.42,480715,0.0252
56919,40.9639,77.472,5653.71,37355,36.6725,78.0164,5797.67,479503,0.0245
56919,40.9639,77.472,5653.71,43663,36.7328,77.91,5744.99,472001,0.0263
56919,40.9639,77.472,5653.71,49544,36.7169,77.9333,5701.35,473929,0.0255
57783,40.9544,77.4878,5648.5,2824,36.6892,77.7342,6436.98,474747,0.0285
57783,40.9544,77.4878,5648.5,5589,36.5378,76.5786,6277.34,497383,0.0228
57783,40.9544,77.4878,5648.5,7798,36.6761,78.3578,6201.24,481651,0.0274
57783,40.9544,77.4878,5648.5,10034,36.6675,78.3917,6145.69,483063,0.0267
57783,40.9544,77.4878,5648.5,12602,36.6097,76.7411,6092.83,487418,0.0244
57783,40.9544,77.4878,5648.5,15546,36.6497,78.0708,6044.48,481315,0.0254
57783,40.9544,77.4878,5648.5,22809,36.6508,78.1042,5946.54,481505,0.0249
57783,40.9544,77.4878,5648.5,23732,36.6681,76.8481,5935.42,479822,0.0255
57783,40.9544,77.4878,5648.5,37355,36.6725,78.0164,5797.67,478319,0.0248
57783,40.9544,77.4878,5648.5,43663,36.7328,77.91,5744.99,470840,0.0266
57783,40.9544,77.4878,5648.5,49544,36.7169,77.9333,5701.35,472763,0.0258
58147,41.0797,77.7667,5646.08,2824,36.6892,77.7342,6436.98,488209,0.0234
58147,41.0797,77.7667,5646.08,7798,36.6761,78.3578,6201.24,492320,0.0228
58147,41.0797,77.7667,5646.08,10034,36.6675,78.3917,6145.69,493584,0.0223
58147,41.0797,77.7667,5646.08,12602,36.6097,76.7411,6092.83,504903,0.0201
58147,41.0797,77.7667,5646.08,15546,36.6497,78.0708,6044.48,493295,0.0208
58147,41.0797,77.7667,5646.08,22809,36.6508,78.1042,5946.54,493335,0.0205
58147,41.0797,77.7667,5646.08,23732,36.6681,76.8481,5935.42,496941,0.0213
58147,41.0797,77.7667,5646.08,37355,36.6725,78.0164,5797.67,490533,0.0203
58147,41.0797,77.7667,5646.08,43663,36.7328,77.91,5744.99,483511,0.0216
58147,41.0797,77.7667,5646.08,49544,36.7169,77.9333,5701.35,485334,0.021
60965,41.0175,77.4756,5629.57,2824,36.6892,77.7342,6436.98,481804,0.0261
60965,41.0175,77.4756,5629.57,5589,36.5378,76.5786,6277.34,504143,0.0207
60965,41.0175,77.4756,5629.57,12602,36.6097,76.7411,6092.83,494232,0.0221
60965,41.0175,77.4756,5629.57,23732,36.6681,76.8481,5935.42,486670,0.0232
60965,41.0175,77.4756,5629.57,43663,36.7328,77.91,5744.99,477916,0.0242
60965,41.0175,77.4756,5629.57,49544,36.7169,77.9333,5701.35,479841,0.0235
80609,40.965,77.4322,5529.04,2824,36.6892,77.7342,6436.98,476165,0.0275
80609,40.965,77.4322,5529.04,5589,36.5378,76.5786,6277.34,497807,0.0219
80609,40.965,77.4322,5529.04,7798,36.6761,78.3578,6201.24,483589,0.0263
80609,40.965,77.4322,5529.04,10034,36.6675,78.3917,6145.69,485026,0.0256
80609,40.965,77.4322,5529.04,12602,36.6097,76.7411,6092.83,487972,0.0233
80609,40.965,77.4322,5529.04,15546,36.6497,78.0708,6044.48,483014,0.0244
80609,40.965,77.4322,5529.04,22809,36.6508,78.1042,5946.54,483232,0.024
80609,40.965,77.4322,5529.04,23732,36.6681,76.8481,5935.42,480462,0.0244
80609,40.965,77.4322,5529.04,37355,36.6725,78.0164,5797.67,479976,0.0239
80609,40.965,77.4322,5529.04,43663,36.7328,77.91,5744.99,472412,0.0256
80609,40.965,77.4322,5529.04,49544,36.7169,77.9333,5701.35,474353,0.0248
80609,40.965,77.4322,5529.04,58930,36.7883,77.3211,5641.23,464527,0.0262
80609,40.965,77.4322,5529.04,62845,36.74,77.1603,5618.74,470387,0.0248
91686,40.9986,77.562,5480.7,2824,36.6892,77.7342,6436.98,479414,0.0257
91686,40.9986,77.562,5480.7,4428,36.535,77.29,6329.83,496888,0.0203
91686,40.9986,77.562,5480.7,7798,36.6761,78.3578,6201.24,485550,0.0248
91686,40.9986,77.562,5480.7,10034,36.6675,78.3917,6145.69,486921,0.0242
91686,40.9986,77.562,5480.7,12602,36.6097,76.7411,6092.83,493172,0.022
91686,40.9986,77.562,5480.7,15546,36.6497,78.0708,6044.48,485577,0.0229
91686,40.9986,77.562,5480.7,22809,36.6508,78.1042,5946.54,485726,0.0225
91686,40.9986,77.562,5480.7,23732,36.6681,76.8481,5935.42,485478,0.0231
91686,40.9986,77.562,5480.7,37355,36.6725,78.0164,5797.67,482645,0.0223
91686,40.9986,77.562,5480.7,43663,36.7328,77.91,5744.99,475289,0.0239
91686,40.9986,77.562,5480.7,49544,36.7169,77.9333,5701.35,477185,0.0232
91686,40.9986,77.562,5480.7,58930,36.7883,77.3211,5641.23,468627,0.0251
91686,40.9986,77.562,5480.7,62845,36.74,77.1603,5618.74,474808,0.0236
91686,40.9986,77.562,5480.7,84040,36.865,77.7075,5513.46,459807,0.0269
108683,41.0517,77.7314,5411.79,2824,36.6892,77.7342,6436.98,485087,0.023
108683,41.0517,77.7314,5411.79,7798,36.6761,78.3578,6201.24,489553,0.0226
108683,41.0517,77.7314,5411.79,10034,36.6675,78.3917,6145.69,490836,0.022
108683,41.0517,77.7314,5411.79,15546,36.6497,78.0708,6044.48,490360,0.0206
108683,41.0517,77.7314,5411.79,22809,36.6508,78.1042,5946.54,490419,0.0203
108683,41.0517,77.7314,5411.79,23732,36.6681,76.8481,5935.42,493388,0.021
108683,41.0517,77.7314,5411.79,37355,36.6725,78.0164,5797.67,487568,0.0201
108683,41.0517,77.7314,5411.79,43663,36.7328,77.91,5744.99,480487,0.0215
108683,41.0517,77.7314,5411.79,49544,36.7169,77.9333,5701.35,482323,0.0208
108683,41.0517,77.7314,5411.79,58930,36.7883,77.3211,5641.23,475393,0.0232
108683,41.0517,77.7314,5411.79,84040,36.865,77.7075,5513.46,465544,0.0242
108771,41.0222,77.4264,5411.5,7798,36.6761,78.3578,6201.24,489939,0.0236
108771,41.0222,77.4264,5411.5,10034,36.6675,78.3917,6145.69,491373,0.023
108771,41.0222,77.4264,5411.5,12602,36.6097,76.7411,6092.83,494221,0.0209
108771,41.0222,77.4264,5411.5,23732,36.6681,76.8481,5935.42,486733,0.0219
128026,41.0622,77.7792,5340.87,2824,36.6892,77.7342,6436.98,486270,0.0224
128026,41.0622,77.7792,5340.87,7798,36.6761,78.3578,6201.24,490273,0.0218
128026,41.0622,77.7792,5340.87,10034,36.6675,78.3917,6145.69,491532,0.0213
128026,41.0622,77.7792,5340.87,23732,36.6681,76.8481,5935.42,495197,0.0203
128026,41.0622,77.7792,5340.87,43663,36.7328,77.91,5744.99,481539,0.0207
128026,41.0622,77.7792,5340.87,49544,36.7169,77.9333,5701.35,483358,0.02
128026,41.0622,77.7792,5340.87,84040,36.865,77.7075,5513.46,466748,0.0236
128026,41.0622,77.7792,5340.87,116421,37.2483,76.4483,5382.5,439321,0.0398
128026,41.0622,77.7792,5340.87,120303,36.9447,77.7306,5368.39,457864,0.0255
156942,41.0589,77.998,5240.57,540,38.2069,75.1319,6896.62,400959,0.1096
156942,41.0589,77.998,5240.57,2824,36.6892,77.7342,6436.98,486423,0.0225
156942,41.0589,77.998,5240.57,7798,36.6761,78.3578,6201.24,488337,0.0212
156942,41.0589,77.998,5240.57,10034,36.6675,78.3917,6145.69,489487,0.0207
156942,41.0589,77.998,5240.57,43663,36.7328,77.91,5744.99,481100,0.0202
156942,41.0589,77.998,5240.57,58930,36.7883,77.3211,5641.23,478460,0.0223
156942,41.0589,77.998,5240.57,84040,36.865,77.7075,5513.46,467015,0.0238
156942,41.0589,77.998,5240.57,116421,37.2483,76.4483,5382.5,444267,0.0383
156942,41.0589,77.998,5240.57,120303,36.9447,77.7306,5368.39,458060,0.0257
156942,41.0589,77.998,5240.57,135217,36.8592,77.63,5315.61,468066,0.0227
156942,41.0589,77.998,5240.57,140191,37.0103,77.2261,5298.15,455087,0.0286
158583,41.0803,77.8947,5235.45,2824,36.6892,77.7342,6436.98,488465,0.0216
158583,41.0803,77.8947,5235.45,58930,36.7883,77.3211,5641.23,479816,0.0216
158583,41.0803,77.8947,5235.45,84040,36.865,77.7075,5513.46,468998,0.0228
158583,41.0803,77.8947,5235.45,116421,37.2483,76.4483,5382.5,443950,0.0376
158583,41.0803,77.8947,5235.45,120303,36.9447,77.7306,5368.39,460075,0.0247
158583,41.0803,77.8947,5235.45,135217,36.8592,77.63,5315.61,469921,0.0218
158583,41.0803,77.8947,5235.45,140191,37.0103,77.2261,5298.15,456227,0.0276
171389,40.9953,77.5114,5193.49,2824,36.6892,77.7342,6436.98,479204,0.0243
171389,40.9953,77.5114,5193.49,7798,36.6761,78.3578,6201.24,485828,0.0234
171389,40.9953,77.5114,5193.49,10034,36.6675,78.3917,6145.69,487224,0.0228
171389,40.9953,77.5114,5193.49,15546,36.6497,78.0708,6044.48,485629,0.0216
171389,40.9953,77.5114,5193.49,22809,36.6508,78.1042,5946.54,485804,0.0212
171389,40.9953,77.5114,5193.49,43663,36.7328,77.91,5744.99,475221,0.0226
171389,40.9953,77.5114,5193.49,49544,36.7169,77.9333,5701.35,477134,0.0219
171389,40.9953,77.5114,5193.49,84040,36.865,77.7075,5513.46,459580,0.0255
171389,40.9953,77.5114,5193.49,120303,36.9447,77.7306,5368.39,450803,0.0277
171389,40.9953,77.5114,5193.49,135217,36.8592,77.63,5315.61,460027,0.024
227894,40.4494,75.0872,5025.18,120303,36.9447,77.7306,5368.39,452154,0.042
231134,41.2008,78.27,5016.14,120303,36.9447,77.7306,5368.39,475538,0.0203
281498,40.7906,76.6681,4875.68,2824,36.6892,77.7342,6436.98,465322,0.031
281498,40.7906,76.6681,4875.68,84040,36.865,77.7075,5513.46,445685,0.0327
281498,40.7906,76.6681,4875.68,120303,36.9447,77.7306,5368.39,437414,0.0353
369306,40.7392,76.9133,4625.42,23732,36.6681,76.8481,5935.42,452720,0.0264
369306,40.7392,76.9133,4625.42,43663,36.7328,77.91,5744.99,453791,0.0291
369306,40.7392,76.9133,4625.42,49544,36.7169,77.9333,5701.35,455916,0.0282
369306,40.7392,76.9133,4625.42,144808,36.855,76.9042,5281.9,431903,0.0296
372585,41.0406,78.2047,4615.79,102,38.2769,75.1136,7484.46,405474,0.1108
372585,41.0406,78.2047,4615.79,383,38.2317,75.1117,7016.77,409456,0.0989
372585,41.0406,78.2047,4615.79,540,38.2069,75.1319,6896.62,410483,0.0954
372585,41.0406,78.2047,4615.79,140191,37.0103,77.2261,5298.15,456042,0.0255
372585,41.0406,78.2047,4615.79,352182,36.99,78.0194,4675.19,450690,0.0209
391205,40.5711,77.1072,4557.75,2824,36.6892,77.7342,6436.98,435066,0.0389
391205,40.5711,77.1072,4557.75,7798,36.6761,78.3578,6201.24,446507,0.0362
391205,40.5711,77.1072,4557.75,10034,36.6675,78.3917,6145.69,448160,0.0353
391205,40.5711,77.1072,4557.75,12602,36.6097,76.7411,6092.83,441633,0.0323
391205,40.5711,77.1072,4557.75,15546,36.6497,78.0708,6044.48,443996,0.0343
391205,40.5711,77.1072,4557.75,22809,36.6508,78.1042,5946.54,444431,0.0337
391205,40.5711,77.1072,4557.75,23732,36.6681,76.8481,5935.42,434576,0.0335
391205,40.5711,77.1072,4557.75,33632,36.605,77.0997,5831.59,441010,0.0291
391205,40.5711,77.1072,4557.75,37355,36.6725,78.0164,5797.67,440633,0.0337
391205,40.5711,77.1072,4557.75,43663,36.7328,77.91,5744.99,432449,0.0362
391205,40.5711,77.1072,4557.75,49544,36.7169,77.9333,5701.35,434524,0.0352
391205,40.5711,77.1072,4557.75,58930,36.7883,77.3211,5641.23,421037,0.0369
391205,40.5711,77.1072,4557.75,62845,36.74,77.1603,5618.74,426023,0.0337
391205,40.5711,77.1072,4557.75,84040,36.865,77.7075,5513.46,415373,0.041
391205,40.5711,77.1072,4557.75,120303,36.9447,77.7306,5368.39,406840,0.0443
391205,40.5711,77.1072,4557.75,135217,36.8592,77.63,5315.61,415226,0.039
391205,40.5711,77.1072,4557.75,144808,36.855,76.9042,5281.9,413586,0.0375
391205,40.5711,77.1072,4557.75,174762,36.6933,78.6328,5182.53,451072,0.0291
391205,40.5711,77.1072,4557.75,222924,36.9617,77.5408,5039.05,403101,0.0421
391205,40.5711,77.1072,4557.75,223226,36.9122,78.1336,5038.32,416466,0.0399
391205,40.5711,77.1072,4557.75,231513,36.7147,78.8061,5015.1,453459,0.0281
391205,40.5711,77.1072,4557.75,300113,36.9525,77.8961,4823.21,408136,0.0405
391205,40.5711,77.1072,4557.75,352182,36.99,78.0194,4675.19,405967,0.0413
391205,40.5711,77.1072,4557.75,384425,36.9378,77.6536,4579.17,406770,0.0376
392920,40.4736,76.2964,4552.18,2824,36.6892,77.7342,6436.98,438953,0.043
392920,40.4736,76.2964,4552.18,3923,36.4844,77.4847,6359.64,455465,0.033
392920,40.4736,76.2964,4552.18,4428,36.535,77.29,6329.83,446395,0.0354
392920,40.4736,76.2964,4552.18,7798,36.6761,78.3578,6201.24,458675,0.0364
392920,40.4736,76.2964,4552.18,10034,36.6675,78.3917,6145.69,460715,0.0353
392920,40.4736,76.2964,4552.18,15546,36.6497,78.0708,6044.48,452293,0.0361
392920,40.4736,76.2964,4552.18,22809,36.6508,78.1042,5946.54,453175,0.0352
392920,40.4736,76.2964,4552.18,43663,36.7328,77.91,5744.99,438931,0.0389
392920,40.4736,76.2964,4552.18,49544,36.7169,77.9333,5701.35,441260,0.0377
392920,40.4736,76.2964,4552.18,84040,36.865,77.7075,5513.46,419524,0.0454
392920,40.4736,76.2964,4552.18,120303,36.9447,77.7306,5368.39,411638,0.0487
392920,40.4736,76.2964,4552.18,135217,36.8592,77.63,5315.61,418232,0.0437
392920,40.4736,76.2964,4552.18,174762,36.6933,78.6328,5182.53,466787,0.0278
392920,40.4736,76.2964,4552.18,222924,36.9617,77.5408,5039.05,405141,0.0477
392920,40.4736,76.2964,4552.18,223226,36.9122,78.1336,5038.32,426874,0.0413
392920,40.4736,76.2964,4552.18,300113,36.9525,77.8961,4823.21,415380,0.0434
392920,40.4736,76.2964,4552.18,352182,36.99,78.0194,4675.19,415165,0.0434
392920,40.4736,76.2964,4552.18,384425,36.9378,77.6536,4579.17,410406,0.0419
413429,40.0361,75.2522,4485.47,7798,36.6761,78.3578,6201.24,461357,0.0447
413429,40.0361,75.2522,4485.47,10034,36.6675,78.3917,6145.69,463877,0.0431
413429,40.0361,75.2522,4485.47,15546,36.6497,78.0708,6044.48,449621,0.047
413429,40.0361,75.2522,4485.47,22809,36.6508,78.1042,5946.54,451115,0.0456
413429,40.0361,75.2522,4485.47,37355,36.6725,78.0164,5797.67,444894,0.0469
413429,40.0361,75.2522,4485.47,84040,36.865,77.7075,5513.46,412326,0.062
413429,40.0361,75.2522,4485.47,120303,36.9447,77.7306,5368.39,405777,0.0658
413429,40.0361,75.2522,4485.47,223226,36.9122,78.1336,5038.32,428401,0.0518
413429,40.0361,75.2522,4485.47,300113,36.9525,77.8961,4823.21,412880,0.0569
413429,40.0361,75.2522,4485.47,352182,36.99,78.0194,4675.19,415509,0.0553
426271,40.3203,75.6889,4442.07,2824,36.6892,77.7342,6436.98,441208,0.0465
426271,40.3203,75.6889,4442.07,3942,36.5056,77.7195,6358.47,459554,0.0361
426271,40.3203,75.6889,4442.07,15546,36.6497,78.0708,6044.48,457738,0.0375
426271,40.3203,75.6889,4442.07,22809,36.6508,78.1042,5946.54,458952,0.0364
426271,40.3203,75.6889,4442.07,37355,36.6725,78.0164,5797.67,453332,0.0373
426271,40.3203,75.6889,4442.07,49544,36.7169,77.9333,5701.35,445682,0.0397
426271,40.3203,75.6889,4442.07,84040,36.865,77.7075,5513.46,422336,0.0489
426271,40.3203,75.6889,4442.07,120303,36.9447,77.7306,5368.39,415103,0.0523
426271,40.3203,75.6889,4442.07,135217,36.8592,77.63,5315.61,420179,0.0475
426271,40.3203,75.6889,4442.07,222924,36.9617,77.5408,5039.05,406594,0.0522
426271,40.3203,75.6889,4442.07,384425,36.9378,77.6536,4579.17,412994,0.0453
434400,40.5358,76.933,4414.11,2824,36.6892,77.7342,6436.98,433343,0.0398
434400,40.5358,76.933,4414.11,3923,36.4844,77.4847,6359.64,453042,0.0296
434400,40.5358,76.933,4414.11,3942,36.5056,77.7195,6358.47,453324,0.0306
434400,40.5358,76.933,4414.11,7798,36.6761,78.3578,6201.24,446660,0.0362
434400,40.5358,76.933,4414.11,10034,36.6675,78.3917,6145.69,448403,0.0353
434400,40.5358,76.933,4414.11,12602,36.6097,76.7411,6092.83,436880,0.0322
434400,40.5358,76.933,4414.11,15546,36.6497,78.0708,6044.48,443272,0.0347
434400,40.5358,76.933,4414.11,22809,36.6508,78.1042,5946.54,443808,0.034
434400,40.5358,76.933,4414.11,23732,36.6681,76.8481,5935.42,430131,0.0333
434400,40.5358,76.933,4414.11,33632,36.605,77.0997,5831.59,437324,0.0303
434400,40.5358,76.933,4414.11,37355,36.6725,78.0164,5797.67,439762,0.0342
434400,40.5358,76.933,4414.11,43663,36.7328,77.91,5744.99,431296,0.0368
434400,40.5358,76.933,4414.11,49544,36.7169,77.9333,5701.35,433432,0.0357
434400,40.5358,76.933,4414.11,58930,36.7883,77.3211,5641.23,418061,0.0382
434400,40.5358,76.933,4414.11,62845,36.74,77.1603,5618.74,422534,0.0351
434400,40.5358,76.933,4414.11,84040,36.865,77.7075,5513.46,413665,0.042
434400,40.5358,76.933,4414.11,120303,36.9447,77.7306,5368.39,405253,0.0453
434400,40.5358,76.933,4414.11,135217,36.8592,77.63,5315.61,413265,0.0401
434400,40.5358,76.933,4414.11,144808,36.855,76.9042,5281.9,409293,0.0373
434400,40.5358,76.933,4414.11,174762,36.6933,78.6328,5182.53,452042,0.0288
434400,40.5358,76.933,4414.11,222924,36.9617,77.5408,5039.05,400898,0.0433
434400,40.5358,76.933,4414.11,223226,36.9122,78.1336,5038.32,416156,0.0403
434400,40.5358,76.933,4414.11,231513,36.7147,78.8061,5015.1,454946,0.0277
434400,40.5358,76.933,4414.11,300113,36.9525,77.8961,4823.21,407096,0.0412
434400,40.5358,76.933,4414.11,352182,36.99,78.0194,4675.19,405360,0.0419
434400,40.5358,76.933,4414.11,384425,36.9378,77.6536,4579.17,404927,0.0386
434400,40.5358,76.933,4414.11,432477,36.8761,78.3603,4420.68,425350,0.0331
436211,41.4114,72.9122,4407.85,416912,39.5,68.7594,4474.13,410572,0.0873
446389,40.9053,77.7222,4372.57,7798,36.6761,78.3578,6201.24,473476,0.022
446389,40.9053,77.7222,4372.57,43663,36.7328,77.91,5744.99,464245,0.021
446389,40.9053,77.7222,4372.57,49544,36.7169,77.9333,5701.35,466087,0.0203
446389,40.9053,77.7222,4372.57,161347,37.0964,76.5061,5226.29,436358,0.0322
446389,40.9053,77.7222,4372.57,300113,36.9525,77.8961,4823.21,439788,0.0236
455645,40.89,77.6503,4339.42,7798,36.6761,78.3578,6201.24,472554,0.0224
455645,40.89,77.6503,4339.42,10034,36.6675,78.3917,6145.69,473892,0.0218
455645,40.89,77.6503,4339.42,15546,36.6497,78.0708,6044.48,472904,0.0205
455645,40.89,77.6503,4339.42,22809,36.6508,78.1042,5946.54,473014,0.0202
455645,40.89,77.6503,4339.42,223226,36.9122,78.1336,5038.32,444281,0.0243
458022,41.5703,73.6225,4331.04,334411,39.5414,69.3392,4726.07,426349,0.076
458022,41.5703,73.6225,4331.04,416912,39.5,68.7594,4474.13,470950,0.0461
470326,40.9192,77.7808,4286.83,2824,36.6892,77.7342,6436.98,470371,0.0216
470326,40.9192,77.7808,4286.83,84040,36.865,77.7075,5513.46,450850,0.0229
470326,40.9192,77.7808,4286.83,116421,37.2483,76.4483,5382.5,424062,0.0391
470326,40.9192,77.7808,4286.83,120303,36.9447,77.7306,5368.39,441965,0.0248
470326,40.9192,77.7808,4286.83,161347,37.0964,76.5061,5226.29,439097,0.0309
470326,40.9192,77.7808,4286.83,300113,36.9525,77.8961,4823.21,441189,0.0225
487084,42.1378,70.4806,4225.89,383612,39.1019,67.7911,4581.69,406747,0.0557
488509,41.3825,72.8364,4220.67,416912,39.5,68.7594,4474.13,403489,0.091
517765,41.4981,72.907,4113.47,416912,39.5,68.7594,4474.13,415078,0.078
535329,40.685,77.9506,4048.94,2824,36.6892,77.7342,6436.98,444708,0.0291
535329,40.685,77.9506,4048.94,7798,36.6761,78.3578,6201.24,447166,0.0278
535329,40.685,77.9506,4048.94,10034,36.6675,78.3917,6145.69,448361,0.0272
535329,40.685,77.9506,4048.94,22809,36.6508,78.1042,5946.54,448780,0.0248
535329,40.685,77.9506,4048.94,27874,36.6117,77.5806,5888.9,454066,0.0237
535329,40.685,77.9506,4048.94,37355,36.6725,78.0164,5797.67,446205,0.0245
535329,40.685,77.9506,4048.94,43663,36.7328,77.91,5744.99,439478,0.0263
535329,40.685,77.9506,4048.94,49544,36.7169,77.9333,5701.35,441234,0.0254
535329,40.685,77.9506,4048.94,58930,36.7883,77.3211,5641.23,436715,0.0293
535329,40.685,77.9506,4048.94,84040,36.865,77.7075,5513.46,425286,0.0309
535329,40.685,77.9506,4048.94,116421,37.2483,76.4483,5382.5,403593,0.0497
535329,40.685,77.9506,4048.94,120303,36.9447,77.7306,5368.39,416338,0.0334
535329,40.685,77.9506,4048.94,135217,36.8592,77.63,5315.61,426315,0.0297
535329,40.685,77.9506,4048.94,140191,37.0103,77.2261,5298.15,413391,0.0373
535329,40.685,77.9506,4048.94,144808,36.855,76.9042,5281.9,435420,0.0298
535329,40.685,77.9506,4048.94,174762,36.6933,78.6328,5182.53,447783,0.0232
535329,40.685,77.9506,4048.94,222924,36.9617,77.5408,5039.05,415529,0.0326
535329,40.685,77.9506,4048.94,223226,36.9122,78.1336,5038.32,419815,0.0298
535329,40.685,77.9506,4048.94,300113,36.9525,77.8961,4823.21,415061,0.0296
535329,40.685,77.9506,4048.94,309797,36.9925,77.3581,4795.74,413778,0.0328
535329,40.685,77.9506,4048.94,352182,36.99,78.0194,4675.19,410908,0.0303
535329,40.685,77.9506,4048.94,384425,36.9378,77.6536,4579.17,417462,0.0284
535329,40.685,77.9506,4048.94,432477,36.8761,78.3603,4420.68,425014,0.0254
535329,40.685,77.9506,4048.94,476177,36.9158,78.3481,4265.67,420527,0.026
559167,40.7639,78.5586,3962.08,102,38.2769,75.1136,7484.46,404649,0.1137
559167,40.7639,78.5586,3962.08,383,38.2317,75.1117,7016.77,408286,0.1015
559167,40.7639,78.5586,3962.08,58930,36.7883,77.3211,5641.23,454881,0.0253
559167,40.7639,78.5586,3962.08,116421,37.2483,76.4483,5382.5,431315,0.0394
559167,40.7639,78.5586,3962.08,248054,37.4139,76.3656,4969.23,417790,0.0441
559167,40.7639,78.5586,3962.08,401060,37.5853,76.3453,4525.98,401613,0.0502
559244,40.6731,78.1447,3961.8,2824,36.6892,77.7342,6436.98,444418,0.0296
559244,40.6731,78.1447,3961.8,4428,36.535,77.29,6329.83,466083,0.0236
559244,40.6731,78.1447,3961.8,5410,36.4783,76.8606,6284.57,479594,0.0209
559244,40.6731,78.1447,3961.8,7798,36.6761,78.3578,6201.24,444830,0.0272
559244,40.6731,78.1447,3961.8,10034,36.6675,78.3917,6145.69,445917,0.0267
559244,40.6731,78.1447,3961.8,12602,36.6097,76.7411,6092.83,467965,0.0241
559244,40.6731,78.1447,3961.8,15546,36.6497,78.0708,6044.48,447427,0.0249
559244,40.6731,78.1447,3961.8,27874,36.6117,77.5806,5888.9,454253,0.0239
559244,40.6731,78.1447,3961.8,37355,36.6725,78.0164,5797.67,444985,0.0246
559244,40.6731,78.1447,3961.8,43663,36.7328,77.91,5744.99,438613,0.0269
559244,40.6731,78.1447,3961.8,49544,36.7169,77.9333,5701.35,440291,0.026
559244,40.6731,78.1447,3961.8,58930,36.7883,77.3211,5641.23,437831,0.0294
559244,40.6731,78.1447,3961.8,84040,36.865,77.7075,5513.46,425132,0.0314
559244,40.6731,78.1447,3961.8,116421,37.2483,76.4483,5382.5,408066,0.0482
559244,40.6731,78.1447,3961.8,120303,36.9447,77.7306,5368.39,416127,0.034
559244,40.6731,78.1447,3961.8,135217,36.8592,77.63,5315.61,426424,0.0301
559244,40.6731,78.1447,3961.8,140191,37.0103,77.2261,5298.15,414974,0.0372
559244,40.6731,78.1447,3961.8,144808,36.855,76.9042,5281.9,437950,0.0294
559244,40.6731,78.1447,3961.8,174762,36.6933,78.6328,5182.53,444554,0.023
559244,40.6731,78.1447,3961.8,222924,36.9617,77.5408,5039.05,415988,0.033
559244,40.6731,78.1447,3961.8,223226,36.9122,78.1336,5038.32,418193,0.029
559244,40.6731,78.1447,3961.8,300113,36.9525,77.8961,4823.21,414271,0.0303
559244,40.6731,78.1447,3961.8,309797,36.9925,77.3581,4795.74,414890,0.0329
559244,40.6731,78.1447,3961.8,352182,36.99,78.0194,4675.19,409685,0.0305
559244,40.6731,78.1447,3961.8,384425,36.9378,77.6536,4579.17,417518,0.0288
559244,40.6731,78.1447,3961.8,432477,36.8761,78.3603,4420.68,422619,0.0249
559244,40.6731,78.1447,3961.8,476177,36.9158,78.3481,4265.67,418163,0.0255
559244,40.6731,78.1447,3961.8,482648,37.1406,76.8453,4242.05,408556,0.0352
559244,40.6731,78.1447,3961.8,497727,37.1131,76.912,4186.77,409964,0.0337
559621,41.4725,72.8475,3960.4,416912,39.5,68.7594,4474.13,409363,0.0808
559621,41.4725,72.8475,3960.4,542002,39.5364,68.4483,4024.79,429671,0.0623
560635,40.0997,75.5364,3956.45,2824,36.6892,77.7342,6436.98,424816,0.0537
560635,40.0997,75.5364,3956.45,7798,36.6761,78.3578,6201.24,453139,0.0416
560635,40.0997,75.5364,3956.45,10034,36.6675,78.3917,6145.69,455556,0.0401
560635,40.0997,75.5364,3956.45,15546,36.6497,78.0708,6044.48,442641,0.0431
560635,40.0997,75.5364,3956.45,43663,36.7328,77.91,5744.99,427654,0.0475
560635,40.0997,75.5364,3956.45,84040,36.865,77.7075,5513.46,406270,0.0566
560635,40.0997,75.5364,3956.45,135217,36.8592,77.63,5315.61,403757,0.0552
560635,40.0997,75.5364,3956.45,223226,36.9122,78.1336,5038.32,420303,0.0482
560635,40.0997,75.5364,3956.45,300113,36.9525,77.8961,4823.21,405672,0.0526
560635,40.0997,75.5364,3956.45,352182,36.99,78.0194,4675.19,407627,0.0515
582290,41.0169,74.1233,3874.56,326724,39.6442,69.7111,4747.88,403892,0.1057
585794,41.3608,73.4161,3861.07,535302,39.5994,68.8847,4049.02,430323,0.0649
589806,40.8131,78.6947,3845.62,102,38.2769,75.1136,7484.46,416843,0.1011
589806,40.8131,78.6947,3845.62,383,38.2317,75.1117,7016.77,420450,0.0899
589806,40.8131,78.6947,3845.62,255817,37.7319,76.27,4947.38,401140,0.0565
