summitId,latitude,longitude,elevation,candidate
-23350135,-19.9025,-144.9325,17.98,True
-23350010,16.9483,112.3342,17.98,True
-23367145,1.0358,154.8,16.76,True
-23366158,1.035,154.7983,16.76,True
-23378549,8.565,151.92,16.76,True
-23367557,1.0458,154.8067,16.76,True
-23381900,1.0842,154.8058,16.76,True
-23379807,-0.5792,174.3458,16.76,True
-23378301,-0.5658,174.3092,16.76,True
-23378503,-0.5608,174.3042,16.76,True
-23367182,1.0433,154.8058,16.76,True
-23375471,-11.5167,47.3792,16.76,True
-23377759,-14.8683,-148.6458,16.76,True
-23375907,-16.5175,-143.8167,16.76,True
-23367209,1.0375,154.8017,16.76,True
-23378728,-15.5067,-145.5883,16.76,True
-23378850,31.4383,140.0508,16.76,True
-23367136,-4.455,-171.2608,16.76,True
-23378595,-14.8675,-148.6483,16.76,True
-23384593,-4.5158,-172.2208,16.76,True
-23384605,-4.5175,-172.2225,16.76,True
-23378310,10.025,166.0242,16.76,True
-23378739,10.0167,166.025,16.76,True
-23381480,-18.145,-142.2242,16.76,True
-23366384,1.0333,154.7958,16.76,True
-23373534,-4.4617,-171.2575,16.76,True
-23383021,-10.7908,179.4725,16.76,True
-23375436,-5.865,55.3842,16.76,True
-23379459,12.1892,170.1075,16.76,True
-23374997,-5.8642,55.3858,16.76,True
-23383195,-17.4767,-143.4375,16.76,True
-23378315,8.5642,151.9183,16.76,True
-23379595,-17.4842,-145.3892,16.76,True
-23422514,8.1058,147.6467,16.0,True
-23422782,-19.3967,-138.67,16.0,True
-23462852,-18.5708,-136.2975,15.85,True
-23425380,-21.6867,-140.6825,15.85,True
-23439750,-18.5567,-139.2175,15.85,True
-23436692,-9.71,47.5142,15.85,True
-23429821,20.1642,-91.9625,15.85,True
-23462920,-18.5692,-136.2967,15.85,True
-23433984,-18.1133,-141.07,15.85,True
-23439643,-18.5583,-139.2192,15.85,True
-23454927,-15.805,-140.8458,15.85,True
-23431199,11.4567,162.0892,15.85,True
-23438315,-18.56,-139.2175,15.85,True
-23425423,-21.685,-140.6825,15.85,True
-23440714,10.2908,170.8758,15.85,True
-23450010,7.7033,145.88,15.85,True
-23465920,-14.8275,-138.7942,15.85,True
-23442614,6.6833,143.0758,15.85,True
-23439537,-18.56,-139.215,15.85,True
-23440750,-18.3892,-140.8233,15.85,True
-23468255,27.2467,140.8742,15.85,True
-23462198,-15.8183,-140.8725,15.85,True
-23460674,-15.8242,-140.9,15.85,True
-23462203,-15.8192,-140.8733,15.85,True
-23429541,-9.4225,179.8425,15.85,True
-23431431,-9.4292,179.865,15.85,True
-23436700,-22.28,-138.7575,15.85,True
-23431308,-9.4325,179.8592,15.85,True
-23463430,2.0067,-157.3967,15.85,True
-23436268,-23.1325,-137.1242,15.85,True
-23441993,8.5892,144.5233,15.85,True
-23472720,25.9133,-81.6942,15.24,True
-23472727,25.7775,-171.7275,15.24,True
-23532435,-15.825,-154.5167,14.94,True
-23513317,-16.9442,149.2,14.94,True
-23512388,-16.5117,-154.645,14.94,True
-23497951,-16.8292,-141.9308,14.94,True
-23497052,-21.4767,-135.5242,14.94,True
-23497982,-21.485,-135.5067,14.94,True
-23512224,-16.51,-154.6442,14.94,True
-23498440,-21.4767,-135.52,14.94,True
-23516433,-19.61,-140.4117,14.94,True
-23502520,-16.8383,-141.9183,14.94,True
-23596949,10.3767,114.3675,13.72,True
-23602267,19.2983,166.6467,13.72,True
-23595057,-0.6775,73.1958,13.72,True
-23595012,-0.6758,73.1942,13.72,True
-23742094,-5.6592,-155.8742,11.89,True
-23750734,14.7192,168.9183,11.89,True
-23742035,-5.655,-155.8917,11.89,True
-23717345,26.06,-173.9608,11.89,True
-23708648,-18.1425,162.8175,11.89,True
-23742890,-5.6267,-155.9,11.89,True
-23742060,-5.6317,-155.9275,11.89,True
-23742082,-5.64,-155.9117,11.89,True
-23773611,0.1933,-176.4858,10.97,True
-23770254,24.285,153.9758,10.97,True
-23778193,-3.9883,-154.8983,10.97,True
-23846252,24.555,-81.7992,10.0,True
-23893225,14.2867,-80.3625,9.75,True
-23909990,8.1142,154.2508,9.75,True
-23910879,8.1017,154.3092,9.75,True
-23912047,9.2275,145.385,9.75,True
-23960138,20.4192,136.11,8.84,True
-23959690,-17.4033,155.8708,8.84,True
-23960326,-15.89,54.525,8.84,True
-23960109,20.4258,136.1083,8.84,True
-23961695,-23.25,155.5417,8.84,True
-23954975,7.3733,113.845,8.84,True
-23960332,-15.8875,54.5192,8.84,True
-23955099,7.3742,113.8467,8.84,True
-23945005,-3.5917,-174.1217,8.84,True
-23960330,-15.8883,54.5217,8.84,True
-23960633,-19.8667,158.3075,8.84,True
-24110061,-20.93,154.4042,7.92,True
-24079912,-24.6808,-124.7725,7.92,True
-24046104,15.6717,-63.6175,7.92,True
-24081537,-24.6742,-124.7783,7.92,True
-24081368,-24.675,-124.7925,7.92,True
-24081468,-24.675,-124.7758,7.92,True
-24081396,-24.6742,-124.7883,7.92,True
-24048660,-2.82,-171.7117,7.92,True
-24055790,-3.1292,-171.0808,7.92,True
-24048911,-2.7733,-171.7183,7.92,True
-24102327,-21.6592,153.77,7.92,True
-24068767,24.6258,-82.8725,7.92,True
-24105889,-22.1717,155.4608,7.92,True
-24072982,-3.1192,-171.0908,7.92,True
-24152285,20.7,116.725,6.71,True
-24143245,-17.7192,148.4467,6.71,True
-24190492,-14.5483,-168.145,6.71,True
-24133803,-21.7883,152.4508,6.71,True
-24186838,27.79,-175.8208,6.71,True
-24187359,27.7892,-175.8167,6.71,True
-24152267,20.6992,116.73,6.71,True
-24219572,-21.2717,155.71,5.79,True
-24233852,-21.4158,158.8517,5.79,True
-24244349,-3.8558,-33.8067,5.79,True
-24233850,-21.415,158.85,5.79,True
-24271778,22.5225,-89.7717,5.79,True
-24229599,22.3825,-89.6833,5.79,True
-24271559,22.5192,-89.775,5.79,True
-24302235,8.6433,111.92,4.88,True
-24302118,-17.2742,119.36,4.88,True
-24302229,8.6458,111.9217,4.88,True
-24302236,8.6458,111.9192,4.88,True
-24368264,24.9575,-115.7675,3.96,True
-24368054,24.9583,-115.765,3.96,True
-24368015,24.9608,-115.765,3.96,True
-24368087,24.9625,-115.7642,3.96,True
-24433554,22.115,-91.3983,2.74,True
