Latitude,Longitude,Elevation,Key col latitude,Key col longitude,Prominence
29.2308,109.375,1965,29.2333,109.378,446
29.2242,109.274,1807,29.2375,109.284,325
29.1533,109.551,1256,29.1525,109.555,371
29.9892,110.361,3635,29.9783,110.362,321
29.9883,110.546,3438,29.9833,110.539,387
29.9733,110.362,3599,29.9733,110.352,341
29.9725,110.498,3822,29.9758,110.498,410
29.97,110.439,4232,29.97,110.448,380
29.9417,110.046,2906,29.935,110.046,381
29.9408,110.446,3986,29.9267,110.449,305
29.935,110.122,2860,29.9325,110.118,322
29.8942,110.257,2831,29.8908,110.257,308
29.8875,110.127,2014,29.8892,110.131,417
29.8558,110.342,2303,29.8558,110.338,311
29.8408,110.244,3005,29.8358,110.247,325
29.8267,110.654,1965,29.8317,110.663,321
29.8183,110.195,2969,29.82,110.197,341
29.8175,110.273,1200,29.8158,110.287,309
29.8,110.26,1482,29.8042,110.26,440
29.7292,110.288,2378,29.7242,110.287,368
29.7233,110.296,2093,29.7475,110.323,525
29.5908,110.222,2060,29.5917,110.22,361
29.5033,110.547,1184,29.495,110.543,361
29.32,110.175,1473,29.3175,110.173,511
29.8083,111.068,1998,29.8075,111.06,308
30.3042,-105.658,3976,29.7942,-105.817,341
30.9683,-110.33,5200,30.9758,-110.329,482
30.96,-110.33,5190,30.9525,-110.332,587
30.065,39.8458,2181,30.07,39.8708,309
30.4083,58.9925,1095,30.4083,58.9417,364
30.3492,58.6533,416,33.7258,56.4583,2753
30.9492,59.7133,3074,30.9508,59.6808,357
30.7783,59.4983,2677,30.7883,59.49,374
30.77,59.5283,2588,30.7658,59.5267,384
30.76,59.5183,2604,30.7533,59.5108,332
30.7525,59.555,2759,30.7383,59.5458,331
30.7383,59.74,3054,30.7292,59.7092,394
30.7367,59.4942,2404,30.7167,59.4842,575
30.7358,59.59,2693,30.7292,59.5875,387
30.735,59.83,3198,30.75,59.8225,384
30.7242,59.6217,2900,30.7525,59.6408,390
30.7233,59.5842,2693,30.72,59.5458,390
30.7142,59.46,2513,30.7025,59.4492,361
30.7108,59.8817,3254,30.6725,59.8842,358
30.7033,59.4933,2388,30.7025,59.4967,377
30.6983,59.6175,2723,30.69,59.6058,443
30.6975,59.4467,2496,30.6767,59.435,338
30.6975,59.5125,2273,30.7083,59.4692,650
30.6958,59.755,3038,30.6725,59.74,452
30.6917,59.5533,2529,30.6817,59.5408,443
30.69,59.7825,3106,30.6742,59.7542,417
30.6725,59.7692,3113,30.675,59.7758,381
30.6675,59.5008,2165,30.655,59.4975,722
30.6675,59.5725,2536,30.665,59.5725,328
30.6667,59.6417,2755,30.6617,59.6383,384
30.6633,59.5233,2454,30.67,59.5133,547
30.6575,59.6058,2716,30.6658,59.5908,459
30.6567,59.565,2358,30.6483,59.5658,378
30.6558,59.6608,2933,30.6417,59.6508,446
30.655,59.7092,2988,30.6533,59.7075,387
30.6492,59.4483,2368,30.6375,59.43,404
30.6467,59.5617,2276,30.6392,59.5567,647
30.645,59.7692,2919,30.6358,59.7625,509
30.645,59.84,3120,30.6625,59.885,456
30.6358,59.8333,3251,30.6392,59.8408,361
30.6333,59.7592,3018,30.6317,59.7583,305
30.6325,59.8783,3080,30.6258,59.8625,512
30.6217,59.5825,2536,30.6125,59.5625,462
30.62,59.5075,2129,30.6125,59.5008,580
30.6167,59.565,2591,30.6217,59.57,381
30.615,59.8025,2962,30.5858,59.735,555
30.615,59.8458,3267,30.62,59.8275,315
30.6142,59.6383,2831,30.6258,59.6392,449
30.6133,59.7317,2936,30.6083,59.7233,413
30.61,59.495,2237,30.6092,59.4817,387
30.6042,59.7167,2906,30.6117,59.7017,483
30.5992,59.8667,3261,30.5967,59.8675,370
30.5967,59.4758,2063,30.5917,59.4675,604
30.5967,59.565,2470,30.5992,59.55,509
30.5967,59.5908,2427,30.5958,59.5758,719
30.5958,59.5075,2335,30.5858,59.5017,394
30.5958,59.5233,2483,30.5975,59.5133,308
30.5933,59.615,2542,30.5725,59.5983,555
30.5925,59.6817,2870,30.5883,59.6783,423
30.5917,59.7808,3159,30.5967,59.7958,312
30.59,59.6983,3005,30.5992,59.7167,354
30.5883,59.4608,2132,30.585,59.4592,368
30.5842,59.8683,3097,30.58,59.83,528
30.5817,59.4533,2096,30.5708,59.4458,528
30.58,59.725,3152,30.575,59.7142,338
30.5783,59.495,2234,30.5783,59.4892,384
30.5775,59.81,3083,30.5625,59.8042,407
30.5758,59.6067,2765,30.5867,59.6117,302
30.5708,59.5933,2680,30.5717,59.5775,344
30.565,59.5275,2116,30.5608,59.5192,659
30.5633,59.5583,2188,30.5717,59.5392,597
30.5625,59.6617,2965,30.565,59.6575,315
30.56,59.7958,3008,30.525,59.76,538
30.5592,59.7625,3136,30.5592,59.7883,335
30.5583,59.5092,2221,30.5525,59.4992,475
30.5567,59.4608,2070,30.5367,59.4183,639
30.555,59.8625,3054,30.57,59.8225,548
30.5492,59.3825,2109,30.5483,59.3292,391
30.5467,59.7375,3133,30.5483,59.7242,321
30.5458,59.605,2752,30.5483,59.6,341
30.5408,59.6325,2680,30.53,59.6225,466
30.54,59.5758,2467,30.5425,59.56,482
30.5383,59.5908,2522,30.5383,59.5808,361
30.5367,59.4875,2063,30.5308,59.4833,581
30.5358,59.8267,3064,30.545,59.8383,485
30.535,59.5275,2116,30.5158,59.5108,656
30.5342,59.5517,2355,30.5417,59.55,384
30.5342,59.6925,2824,30.5317,59.6867,538
30.5342,59.8058,3169,30.5408,59.8133,433
30.5317,59.47,1827,30.515,59.4575,741
30.5317,59.8925,3320,30.5217,59.89,357
30.52,59.3642,2050,30.5358,59.3333,472
30.52,59.6558,2910,30.5117,59.6358,347
30.52,59.67,2969,30.5192,59.6617,364
30.5192,59.5142,2162,30.5308,59.52,347
30.5175,59.6167,2339,30.5108,59.6192,882
30.5125,59.5892,2657,30.5208,59.5775,426
30.51,59.3975,1958,30.47,59.3242,476
30.5083,59.5717,2506,30.5133,59.5525,371
30.5075,59.5442,2493,30.5025,59.5258,463
30.5067,59.5167,2437,30.5075,59.51,437
30.5,59.7533,3133,30.4867,59.7408,407
30.4983,59.4208,2080,30.4992,59.4058,318
30.4917,59.6058,2808,30.4817,59.5942,328
30.4908,59.6858,2883,30.49,59.68,417
30.4842,59.5008,2463,30.4792,59.4917,411
30.4817,59.3575,1961,30.5042,59.4033,420
30.4792,59.65,2470,30.4775,59.6442,823
30.4783,59.5625,2519,30.4792,59.5533,423
30.4783,59.67,2831,30.4867,59.6608,544
30.4775,59.5317,2286,30.4642,59.5,519
30.4725,59.5842,2536,30.485,59.58,649
30.4708,59.5075,2447,30.4683,59.5192,338
30.4617,59.6292,2798,30.4625,59.62,318
30.4592,59.6883,2929,30.4592,59.6817,378
30.4575,59.5625,2634,30.4525,59.5558,407
30.455,59.6742,2910,30.4625,59.6617,357
30.4542,59.655,2864,30.4592,59.6408,367
30.4533,59.375,1889,30.4508,59.315,433
30.4467,59.545,2417,30.44,59.5325,463
30.4467,59.5967,2513,30.4475,59.5833,718
30.4392,59.4675,2224,30.4308,59.4567,403
30.4358,59.4858,2375,30.4433,59.48,364
30.4358,59.5125,2395,30.4167,59.4858,472
30.43,59.5625,2624,30.4258,59.5567,476
30.4267,59.6767,2946,30.4283,59.6733,347
30.4217,59.63,2631,30.4183,59.5867,482
30.4167,59.5442,2424,30.4167,59.5367,518
30.4167,59.6017,2762,30.4242,59.615,315
30.4133,59.4692,2303,30.4117,59.4583,321
30.4125,59.5775,2762,30.4092,59.5675,312
30.41,59.4508,2286,30.4167,59.45,446
30.4075,59.5283,2368,30.4017,59.5142,588
30.4075,59.6667,2939,30.4017,59.6592,331
30.4025,59.5592,2657,30.4083,59.5467,302
30.4,59.43,2273,30.39,59.4267,364
30.3975,59.5417,2654,30.4075,59.5375,331
30.3933,59.6483,2677,30.3967,59.6342,515
30.3908,59.4983,2467,30.3817,59.4783,400
30.3883,59.6308,2559,30.3925,59.6175,600
30.3867,59.61,2444,30.3708,59.5567,741
30.3833,59.7,2929,30.3792,59.6917,401
30.3825,59.41,2165,30.375,59.4033,410
30.3725,59.6642,2814,30.3608,59.6558,371
30.3692,59.57,2687,30.3842,59.5967,423
30.3675,59.3925,2129,30.3625,59.3808,397
30.3675,59.46,2352,30.3775,59.4625,344
30.3658,59.5067,2500,30.3558,59.4925,439
30.3633,59.6083,2634,30.3533,59.6017,345
30.36,59.6483,2627,30.3825,59.6533,617
30.3567,59.4317,2122,30.3492,59.42,338
30.3558,59.6292,2687,30.3592,59.6175,426
30.3542,59.5242,2624,30.3492,59.5183,377
30.3517,59.485,2211,30.345,59.4775,541
30.35,59.705,2926,30.35,59.695,427
30.3467,59.6742,2657,30.3375,59.675,420
30.3458,59.5133,2460,30.3458,59.5025,331
30.3458,59.5925,2467,30.3525,59.5775,626
30.3433,59.4142,2024,30.33,59.3492,544
30.3425,59.6375,2775,30.3508,59.6283,364
30.3392,59.54,2618,30.3517,59.5292,462
30.3383,59.37,2276,30.3417,59.3667,315
30.3325,59.4992,2335,30.3292,59.4833,470
30.3325,59.6708,2762,30.3283,59.6558,302
30.33,59.6033,2700,30.34,59.5925,341
30.3283,59.3958,2145,30.3375,59.405,305
30.3283,59.5625,2427,30.3133,59.5267,437
30.3242,59.6192,2568,30.3233,59.5917,542
30.3233,59.3617,2083,30.31,59.3658,476
30.3167,59.5775,2253,30.3058,59.5758,801
30.3142,59.3058,1774,30.3275,59.3142,332
30.3142,59.64,2624,30.325,59.6283,515
30.3092,59.6042,2673,30.32,59.6183,401
30.3083,59.5217,2493,30.3083,59.5058,312
30.305,59.47,2273,30.2975,59.46,541
30.305,59.4992,2427,30.2925,59.4867,424
30.3042,59.2808,1742,30.2992,59.2792,420
30.3,59.6267,2677,30.3083,59.6175,449
30.2975,59.6608,2664,30.2917,59.66,521
30.2925,59.565,2519,30.2933,59.5542,384
30.2917,59.3142,1653,30.2892,59.3083,394
30.2867,59.5192,2293,30.2717,59.5142,636
30.2825,59.6467,2526,30.285,59.63,548
30.2775,59.3725,1978,30.25,59.3367,423
30.2758,59.6033,2634,30.2742,59.6175,315
30.2725,59.3167,2057,30.2658,59.3258,321
30.2725,59.6242,2578,30.2783,59.5942,407
30.2658,59.5708,2454,30.2575,59.5533,515
30.265,59.6717,2604,30.2558,59.7017,545
30.2608,59.5092,2332,30.25,59.4867,496
30.2558,59.6558,2559,30.2708,59.6283,498
30.2467,59.5392,2467,30.2367,59.5292,433
30.2375,59.6,2286,30.2558,59.5767,742
30.2367,59.6792,2700,30.2408,59.6675,324
30.2342,59.4675,2270,30.2483,59.455,554
30.2283,59.64,2483,30.2392,59.6258,476
30.2275,59.5175,2247,30.2217,59.5075,508
30.2258,59.3017,1952,30.2217,59.295,308
30.225,59.56,1998,30.23,59.5525,961
30.2208,59.7208,2723,30.235,59.7025,370
30.2175,59.4442,2293,30.2258,59.4417,439
30.2175,59.5283,2552,30.2142,59.525,302
30.2167,59.3517,2204,30.2075,59.3317,315
30.2167,59.425,2398,30.2158,59.4133,321
30.215,59.6133,2486,30.2075,59.6075,529
30.2142,59.2842,1827,30.2442,59.3125,485
30.2067,59.6925,2559,30.2,59.6933,446
30.2017,59.325,2050,30.2092,59.315,345
30.2,59.59,2375,30.1792,59.6092,640
30.1992,59.6408,2421,30.195,59.6042,538
30.1975,59.4867,2368,30.1733,59.45,374
30.1958,59.5133,2437,30.2008,59.5375,482
30.1958,59.56,2290,30.1992,59.5458,685
30.1933,59.4233,2283,30.1925,59.4133,433
30.1908,59.3667,2185,30.18,59.3458,334
30.1892,59.62,2595,30.1967,59.6292,338
30.1867,59.4367,2247,30.1667,59.4283,485
30.1867,59.6992,2687,30.1867,59.69,308
30.1825,59.3267,1991,30.1742,59.3125,420
30.1817,59.6558,2411,30.1958,59.6442,597
30.1783,59.5467,2549,30.1858,59.5558,393
30.1767,59.7308,2641,30.1583,59.7108,367
30.1742,59.3833,2247,30.17,59.3583,341
30.1717,59.3058,1968,30.1633,59.2992,387
30.1708,59.4433,2342,30.1792,59.4317,384
30.17,59.5092,2434,30.1733,59.5008,413
30.17,59.5758,2437,30.1717,59.5925,505
30.1683,59.4817,2388,30.1483,59.4542,348
30.1583,59.3258,2057,30.1508,59.3208,347
30.1575,59.6575,2437,30.1425,59.6533,528
30.1567,59.6908,2522,30.1517,59.6642,371
30.1558,59.625,2444,30.16,59.6375,380
30.1492,59.5442,2434,30.1375,59.5367,459
30.1467,59.3658,2089,30.1375,59.3717,371
30.1458,59.4075,2381,30.145,59.4,319
30.1458,59.5175,2362,30.1408,59.5117,436
30.1442,59.28,1837,30.1358,59.2817,302
30.1375,59.5683,2312,30.1267,59.5717,558
30.1367,59.3858,2191,30.14,59.3758,374
30.13,59.4925,2372,30.1208,59.4883,334
30.1267,59.6683,2591,30.1308,59.6533,319
30.125,59.5525,2457,30.13,59.5558,351
30.1233,59.6092,2414,30.12,59.5808,437
30.1208,59.5192,2267,30.1075,59.5192,534
30.1192,59.4083,2221,30.1025,59.3575,338
30.1183,59.4833,2319,30.105,59.4708,390
30.1042,59.2967,1925,30.105,59.2808,417
30.1042,59.335,2001,30.1108,59.3117,439
30.0983,59.5558,2447,30.0958,59.5508,351
30.0967,59.235,1453,30.0908,59.2233,302
30.095,59.2767,1873,30.0917,59.275,325
30.0925,59.4008,1984,30.08,59.3975,535
30.0908,59.2567,1561,30.1017,59.2542,459
30.0875,59.5433,2421,30.0817,59.5317,338
30.0825,59.3842,2119,30.08,59.3867,318
30.0817,59.47,2171,30.0692,59.47,342
30.0775,59.5242,2312,30.07,59.5117,404
30.0733,59.3908,1807,30.0517,59.3567,568
30.0675,59.3192,1745,30.0625,59.3017,463
30.0658,59.4225,2211,30.0642,59.41,357
30.06,59.5017,2211,30.0542,59.4867,403
30.0575,59.4808,2053,30.0375,59.4725,509
30.0517,59.3742,1919,30.0633,59.3858,367
30.0517,59.4483,2112,30.0033,59.4092,384
30.0492,59.525,2139,30.0358,59.5242,380
30.0467,59.3192,1870,30.0483,59.31,449
30.0408,59.2558,1538,30.04,59.2392,371
30.0383,59.28,1656,30.0333,59.2758,394
30.0233,59.3175,1870,30.0217,59.305,308
30.0175,59.5033,2119,30.02,59.4817,466
30.015,59.4192,2132,30.02,59.4225,341
30.0108,59.2967,1594,30.0008,59.2892,417
30.01,59.5908,2250,30.0067,59.5758,309
30.0067,59.56,2188,30.0058,59.6233,492
30,59.5225,2181,29.9992,59.5158,404
30.1017,60.4808,4045,30.2808,60.3692,348
30.0167,62.3642,1482,34.2325,61.3125,1336
30.7633,65.585,3608,30.8475,65.5,329
30.7533,65.6617,3635,30.7933,65.675,344
30.3833,65.7258,3225,30.3675,65.7217,321
30.36,65.6458,3225,30.3375,65.6433,341
30.3108,65.5,3192,30.2725,65.5,302
30.3008,65.26,3175,30.2908,65.2642,302
30.2875,65.5942,3143,30.2617,65.5983,311
30.2233,65.6017,3116,30.2417,65.6025,302
30.2217,65.5217,3152,30.2017,65.5175,302
30.2025,65.55,3090,30.18,65.555,302
30.7983,83.54,16729,30.57,83.5158,521
30.355,84.7083,17024,30.2583,84.8408,505
30.1042,106.878,1282,30.0958,106.878,335
30.4608,108.968,4084,30.4833,108.987,312
30.4542,108.938,3923,30.4567,108.938,306
30.4433,108.923,3940,30.4458,108.923,344
30.1975,108.737,3566,30.1967,108.736,338
30.16,108.981,4691,30.1558,108.981,345
30.055,108.645,3339,30.0575,108.647,332
30.795,109.677,5577,30.7967,109.687,417
30.7675,109.661,5869,30.775,109.662,354
30.7575,109.41,2657,30.7583,109.411,302
30.7317,109.433,3218,30.7458,109.448,446
30.7183,109.402,1952,30.7325,109.407,1020
30.7117,109.939,3435,30.6942,109.93,311
30.7083,109.064,2680,30.6833,109.054,364
30.7067,109.44,3897,30.6983,109.44,469
30.695,109.281,3914,30.6967,109.298,347
30.6833,109.412,3999,30.6858,109.422,305
30.6442,109.333,4186,30.6542,109.341,371
30.6308,109.305,4183,30.64,109.306,400
30.5942,109.242,4878,30.5942,109.244,348
30.5625,109.044,4176,30.565,109.045,381
30.5558,109.152,5101,30.5583,109.152,309
30.5475,109.355,4835,30.5183,109.374,506
30.525,109.304,5137,30.53,109.312,430
30.52,109.448,2887,30.5192,109.449,321
30.4675,109.818,3018,30.4717,109.817,321
30.45,109.182,2893,30.4342,109.183,414
30.4392,109.775,2342,30.455,109.792,486
30.4208,109.752,2362,30.4225,109.748,302
30.42,109.605,1840,30.4267,109.597,404
30.335,109.197,3126,30.3467,109.23,318
30.3192,109.217,3241,30.3208,109.218,305
30.2067,109.169,4124,30.2092,109.181,383
30.0308,109.942,4406,30.0175,109.928,420
30.0067,109.502,1578,29.9975,109.522,331
30.8517,110.707,4094,30.8558,110.695,344
30.845,110.84,337,30.8592,110.844,368
30.8075,110.899,3556,30.8075,110.904,305
30.7842,110.44,3631,30.7692,110.414,325
30.7642,110.406,3415,30.7875,110.446,623
30.7192,110.002,3464,30.7217,110.016,331
30.7133,110.957,1679,30.7142,110.963,335
30.6442,110.572,2204,30.6442,110.57,332
30.6142,110.213,2434,30.6125,110.207,400
30.5975,110.361,3438,30.6,110.358,479
30.5908,110.261,3195,30.5767,110.264,545
30.59,110.532,3963,30.5925,110.532,472
30.5808,110.338,3674,30.585,110.338,453
30.56,110.864,4225,30.5658,110.861,368
30.5517,110.045,3090,30.5492,110.042,325
30.5508,110.207,3507,30.5592,110.203,498
30.54,110.034,3067,30.5417,110.054,404
30.5358,110.09,2260,30.5342,110.117,449
30.5067,110.853,1066,30.5075,110.856,436
30.3633,110.47,3740,30.3983,110.503,495
30.3533,110.257,2637,30.3658,110.264,322
30.315,110.934,2352,30.3125,110.922,380
30.2958,110.92,2496,30.2983,110.918,548
30.2583,110.946,3369,30.26,110.95,318
30.2575,110.924,3494,30.2533,110.927,387
30.2542,110.885,3021,30.275,110.884,551
30.2475,110.874,3717,30.2433,110.869,410
30.2367,110.807,3543,30.2325,110.823,302
30.2,110.736,3313,30.1942,110.733,394
30.18,110.962,2795,30.1825,110.957,430
30.175,110.974,2545,30.1858,110.983,348
30.1667,110.938,2723,30.17,110.942,462
30.155,110.698,3684,30.1658,110.703,325
30.155,110.738,3976,30.1567,110.736,305
30.1525,110.904,2637,30.1875,110.963,512
30.1267,110.327,5777,30.12,110.322,315
30.1008,110.296,4954,30.0942,110.297,318
30.0842,110.343,5065,30.0817,110.353,348
30.02,110.028,2618,30.0175,110.03,370
30.02,110.353,3599,30.015,110.363,387
30,110.885,1181,29.9975,110.882,311
30.9208,111.576,980,30.9208,111.581,404
30.8092,111.132,1082,30.81,111.138,309
30.7517,111.062,839,30.7575,111.082,483
30.2208,111.113,1128,30.2183,111.117,322
30.1308,111.221,2545,30.1383,111.248,342
30.0183,111.083,1627,30.0108,111.088,302
30.2167,114.912,-465,30.2167,114.901,720
30.0792,114.933,-314,30.0875,114.939,396
31.4625,-6.7092,8645,31.4467,-6.7108,331
31.0317,-7.8875,7526,31.0333,-7.8767,361
31.4192,-104.824,3566,30.72,-104.768,607
31.9858,-111.071,2378,31.9942,-111.054,761
31.8917,-111.04,2211,31.8858,-111.027,984
31.8742,-111.15,3562,31.8717,-111.132,427
31.4133,-112.688,1010,31.4117,-112.694,381
31.9767,-113.63,334,31.98,-113.638,345
31.9408,-113.569,508,31.9425,-113.575,617
31.8458,-113.39,259,31.8417,-113.4,659
31.4517,35.565,-1404,32.5992,35.2967,1594
31.0183,53.5167,4747,31.6442,52.9692,351
31.9533,82.7642,16282,31.9717,82.6775,611
31.8525,83.1392,15465,31.725,83.135,614
31.4908,83.3017,15456,31.875,82.3858,580
31.985,84.0358,14639,31.7158,83.955,364
31.3425,84.1308,14484,31.6158,83.6383,1132
31.2733,85.0883,15150,31.0267,84.9683,355
31.0333,85.405,15121,30.705,85.1308,482
31.9958,86.6317,14655,32.0525,91.2067,745
31.0142,86.5075,14888,30.9567,86.3125,1053
31.3442,87.2475,15236,31.4625,87.1983,459
31.4783,91.0033,14852,31.5117,89.9775,508
31.9875,104.724,4986,31.985,104.717,348
31.8783,104.654,4501,31.8733,104.655,311
31.9933,108.653,2601,31.9858,108.648,368
31.76,108.323,3950,31.765,108.325,410
31.6442,108.893,6594,31.6192,109.013,577
31.6283,108.698,7198,31.6358,108.694,302
31.59,108.697,3297,31.585,108.695,557
31.5258,108.743,3746,31.5267,108.745,364
31.7575,109.04,4911,31.7625,109.043,331
31.6925,109.272,4658,31.6933,109.271,325
31.6775,109.332,3523,31.6775,109.336,305
31.6683,109.548,1774,31.6667,109.55,312
31.6658,109.533,2201,31.6675,109.534,305
31.6625,109.553,1709,31.665,109.555,344
31.6417,109.061,4311,31.6367,109.065,393
31.5733,109.642,2496,31.5717,109.643,515
31.5183,109.746,6335,31.5175,109.757,364
31.5058,109.513,3277,31.5033,109.513,368
31.4942,109.283,5039,31.49,109.287,456
31.4333,109.877,4429,31.435,109.875,341
31.3575,109.122,2424,31.3567,109.101,548
31.345,109.421,2309,31.32,109.544,302
31.345,109.867,3556,31.3358,109.862,331
31.3258,109.161,3303,31.3225,109.167,368
31.2958,109.387,3398,31.3,109.41,368
31.2883,110.043,3950,31.2842,110.042,344
31.2867,110.198,4717,31.2833,110.198,479
31.1425,110.281,915,31.1458,110.282,594
31.0717,110.868,1706,31.0733,110.863,488
31.755,111.673,1896,31.7617,111.671,325
31.7208,111.57,2634,31.7317,111.568,312
31.675,111.483,3904,31.6742,111.487,305
31.6492,111.483,3917,31.6458,111.484,331
31.4642,111.024,4576,31.475,111.028,332
31.4442,111.546,2910,31.44,111.549,354
31.4267,111.558,2253,31.425,111.565,506
31.26,111.604,734,31.2575,111.592,342
31.4433,112.936,1522,31.4433,112.933,318
31.42,112.964,1482,31.4192,112.96,312
31.4117,112.981,1525,31.4075,112.984,413
31.6508,118.613,-301,31.6567,118.607,458
31.58,130.659,2477,31.5775,130.662,465
32.8017,-1.7217,3736,32.7542,-1.9642,470
32.79,-108.067,5866,32.7917,-108.08,370
32.355,-112.865,875,32.3658,-112.863,916
32.0025,52.7175,4744,32.4133,52.9842,567
32.1808,55.1533,2985,32.3983,54.9375,315
32.4683,56.4442,3028,32.345,56.8117,475
32.1008,59.8883,4284,31.8167,60.085,492
32.4925,81.2925,15452,32.6017,81.3233,574
32.5192,82.3758,14347,33.0017,81.08,679
32.9825,83.3183,14563,32.9317,82.9467,551
32.9517,83.7875,14914,33.12,84.0183,315
32.7558,83.9067,14681,32.7625,84.1917,545
32.3517,83.72,14251,32.4067,83.3917,886
32.2625,83.5483,15236,32.1942,83.6633,393
32.9775,84.4417,15334,33.0508,84.38,345
32.9708,85.7467,16000,32.9908,85.6825,407
32.9683,85.0017,15646,33.0175,84.8108,397
32.8658,85.7658,15944,32.8567,85.4917,342
32.41,85.7592,15072,32.4267,85.5608,1118
32.375,85.665,15751,32.3208,85.6808,325
32.1875,85.0008,14498,32.2683,84.2725,334
32.985,86.6758,14888,32.44,86.3025,846
32.6317,86.5675,15465,32.6658,86.5392,512
32.6217,86.27,15308,32.7733,86.4992,361
32.85,87.0833,15485,32.6533,86.8625,801
32.2367,87.265,15068,32.1092,87.2017,361
32.9217,88.1492,15501,32.94,88.5675,719
32.875,88.83,15754,32.7558,88.86,312
32.7142,88.5492,15853,32.7433,88.5233,410
32.1975,88.9617,15121,32.2492,89.0925,308
32.0258,88.1642,14783,32.0142,87.7575,440
32.0133,88.6883,14812,31.9625,88.4233,457
32.0025,90.905,14990,32.17,90.5625,338
32.0458,104.893,6246,32.0392,104.893,335
32.0192,104.846,5954,32.0175,104.848,338
32.7525,107.389,4452,32.7583,107.386,374
32.6775,107.554,4967,32.6667,107.547,508
32.6758,107.483,4917,32.68,107.503,457
32.6583,107.602,5590,32.6625,107.593,486
32.655,107.47,4914,32.6867,107.468,486
32.635,107.652,4872,32.6142,107.658,324
32.59,107.981,4557,32.5925,107.987,305
32.4533,107.403,4265,32.4483,107.407,321
33.7242,-1.4917,3136,33.8433,-1.8108,351
33.8375,-108.277,6771,34.0117,-107.455,309
33.0592,-109.358,4432,33.055,-109.358,325
33.8892,-115.553,1617,33.8925,-115.571,387
33.865,-115.475,751,33.8642,-115.463,357
33.9317,-84.1592,557,33.9267,-84.1583,328
33.0033,54.6233,2513,33.195,53.365,849
33.29,56.8975,2001,32.895,57.4092,633
33.925,60.495,1945,33.1108,60.6317,518
33.46,78.6033,16112,33.4575,78.6358,416
33.2625,78.025,14845,33.41,77.8925,378
33.1867,80.7675,14402,33.1392,80.835,414
33.6583,81.3533,15262,33.4558,81.0658,804
33.1758,81.3608,14616,33.2508,81.595,305
33.9425,82.9883,16187,34.0575,82.8042,305
33.6917,82.6525,16584,33.7017,82.7192,341
33.1425,83.6725,15095,33.1558,83.7475,331
33.8933,84.0058,15488,33.7958,84.145,384
33.845,84.3258,15413,33.7767,84.3225,351
33.535,84.6392,15013,33.5533,84.2667,853
33.2808,84.0008,14855,32.89,83.7967,597
33.9358,85.3175,15780,34.2342,84.9817,630
33.0233,85.36,15561,32.9283,85.3867,725
33.9342,86.4583,16066,33.8692,86.4642,302
33.8908,86.6442,15793,33.7842,86.6458,322
33.7467,86.0025,15531,33.7325,85.2025,650
33.1942,86.4183,16108,33.2683,86.5583,479
33.9083,87.0358,15843,33.8467,86.8158,338
33.6025,87.2283,16092,33.6233,87.305,384
33.435,87.4867,16630,33.4358,87.4808,315
33.0842,87.7833,15711,33.0133,87.36,368
33.2875,109.684,5187,33.285,109.682,341
33.2242,109.321,4553,33.2267,109.332,417
33.4325,126.694,1000,33.4342,126.696,315
34.575,-105.961,6036,34.4092,-105.703,305
34.3158,-109.555,6522,34.32,-109.554,334
34.5858,-113.206,2769,34.5975,-113.225,446
34.155,-115.731,1174,34.0708,-115.554,735
34.4125,-116.506,2562,34.3908,-116.466,312
34.395,36.2408,5587,34.39,36.2675,462
34.1208,36.0325,4448,34.1425,36.07,325
34.0967,49.7425,5344,34.3225,50.1308,699
34.7708,54.0008,2185,35.0583,57.9575,666
34.6717,75.7558,12050,34.6725,75.7633,308
34.6658,75.7408,11768,34.6767,75.7367,462
34.8075,77.9383,16328,34.8125,77.9442,309
34.7208,79.6533,16978,34.64,79.8917,321
34.1242,79.7967,16253,33.9958,79.54,1030
34.6175,80.5392,16407,34.6117,80.94,712
34.4758,80.4483,16466,34.5533,80.4333,502
34.0017,80.8475,14845,33.7558,81.3642,1336
34.9117,81.51,16072,34.3975,82.0258,850
34.6792,82.3167,18507,34.6833,82.3108,302
34.4283,82.3725,16692,34.4125,82.4375,624
34.0025,82.6325,16076,33.9792,83.0833,495
34.7583,83.9158,16112,34.6608,83.525,456
34,83.5733,15944,33.8575,83.6092,676
34.5317,85.6375,18641,34.5375,85.6333,305
34.3733,85.7875,16945,34.305,85.7042,351
34.3483,87.4917,16007,34.2058,87.5508,430
34.3392,87.71,16007,34.4958,87.3342,479
34.9675,88.0392,15797,35.155,87.9142,518
34.4175,88.0442,15820,34.555,88.2242,433
34.1317,88.4783,16099,34.2633,88.4858,413
35.545,-111.636,6236,35.5492,-111.639,391
35.0275,-111.022,5124,35.03,-111.017,476
35.9,-114.933,1712,35.9442,-114.787,482
35.4983,-115.379,2578,35.8708,-115.237,538
35.7533,-117.367,1614,35.5383,-117.23,643
35.3592,-117.879,1889,35.0092,-117.609,597
35.0417,-117.688,1991,35.0367,-117.694,433
35.3367,-81.3125,505,35.3383,-81.3108,387
35.3675,24.91,708,35.365,24.9192,479
35.3358,24.0425,5751,35.3367,24.0383,334
35.315,24.1517,3645,35.3117,24.16,426
35.2933,24.1892,2191,35.2992,24.1958,433
35.4567,36.2025,3362,35.46,36.1975,430
35.44,36.2025,3484,35.4392,36.2075,384
35.8433,54.9792,3349,35.5483,54.8533,574
